NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture_Patch_Year,PatchID,Treatment,Grazed,Sprayed,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised,NestSubstrate,SubstrateType,SubstrateGeneral,Conceal_above,Conceal_sides,Conceal_all,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,CSG,FEAR,WSG,SDV,Forb,Legume,Bare,Wood,LitCov,MaxHt,#Shrubs,#PNShrubs,#PNClumps,#PNForbs,#PNSites,AvgLitDep,StDevLitDep,AvgRobel,StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
RC2 DICK 17 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6352,7,1,6/9/16,161,6/28/16,180,32400,5832000,1,1,Nestling,1,2,0,1,1,0,1,1,Elm,Woody,Woody,60,100,92,68.5,40,13,7.5,48,21.8,3.6,2.6,34.8,39.2,4.8,7.6,90.8,10.4,,,,,,2.466666667,2.116826016,4.9,1.860956178,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.95455249,11.50555319,21.01328333,32.51883651,85.89274202,0.737477853,8.985260967,9.72273882,94.30940498,0,3.823146542,3.823146542,128.442643,16497.51254,449.960407,202464.3679,56.813026,3227.719923,106.26144,31.68136,31.57586,84.72502,5.15776,53.55438,37.20729,0,51.80086
RC2 DICK 17 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6354,9,1,6/9/16,161,6/29/16,181,32761,5929741,1,0,Nestling,1,2,0,0,0,0,0,0,Elm,Woody,Woody,60,100,92,68.5,40,13,7.5,48,21.8,3.6,2.6,34.8,39.2,4.8,7.6,90.8,10.4,,,,,,2.466666667,2.116826016,4.9,1.860956178,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.95455249,11.50555319,21.01328333,32.51883651,85.89274202,0.737477853,8.985260967,9.72273882,94.30940498,0,3.823146542,3.823146542,128.442643,16497.51254,449.960407,202464.3679,56.813026,3227.719923,106.26144,31.68136,31.57586,84.72502,5.15776,53.55438,37.20729,0,51.80086
RC2 DICK 18 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,7386,1,1,6/5/16,157,6/15/16,167,27889,4657463,3,1,Incubation,3,0,1,0,1,1,0,1,Birdsfoot trefoil,Forb,Herbaceous,50,77.5,72,56,,19.5,16.75,38.6,5.6,4.4,22.2,43,53.2,29.2,0,72.2,13.4,,,,,,1.816666667,3.504418979,6.85,1.268027893,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.37759474,11.95752264,21.15784057,33.11536322,85.14352512,2.118487422,8.31540218,10.4338896,92.37126378,0,4.575064106,4.575064106,146.705533,21522.51341,408.990559,167273.2774,85.099806,7241.976981,105.0915,31.25667,31.33826,81.44018,7.14883,54.30312,47.30025,0,74.2761
RC2 DICK 18 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,7387,2,1,6/5/16,157,6/18/16,170,28900,4913000,3,0,Incubation,2,0,0,0,0,0,0,0,Birdsfoot trefoil,Forb,Herbaceous,50,77.5,72,56,,19.5,16.75,38.6,5.6,4.4,22.2,43,53.2,29.2,0,72.2,13.4,,,,,,1.816666667,3.504418979,6.85,1.268027893,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.37759474,11.95752264,21.15784057,33.11536322,85.14352512,2.118487422,8.31540218,10.4338896,92.37126378,0,4.575064106,4.575064106,146.705533,21522.51341,408.990559,167273.2774,85.099806,7241.976981,105.0915,31.25667,31.33826,81.44018,7.14883,54.30312,47.30025,0,74.2761
RC2 DICK 19 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6364,1,1,6/4/16,156,6/15/16,167,27889,4657463,2,1,Laying,3,0,1,0,1,1,0,1,Thistle,Thistle,Herbaceous,80,97.5,94,125,60,16,6,22.2,0.2,0,15.2,58,24.8,17.8,0,81.4,13.4,,,,,,2.616666667,1.198461315,8.35,1.899445903,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.79771215,11.03317915,22.63989942,33.67307857,84.42831416,2.097236165,9.387480457,11.48471662,90.63503292,0,14.14513567,14.14513567,51.810948,2684.374333,405.795766,164670.2037,181.319479,32876.75346,104.6366,29.22153,30.58849,82.02174,7.24213,52.55004,63.29846,0,59.08231
RC2 DICK 19 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6365,2,1,6/4/16,156,6/18/16,170,28900,4913000,3,1,Incubation,4,0,1,0,1,1,0,1,Thistle,Thistle,Herbaceous,80,97.5,94,125,60,16,6,22.2,0.2,0,15.2,58,24.8,17.8,0,81.4,13.4,,,,,,2.616666667,1.198461315,8.35,1.899445903,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.79771215,11.03317915,22.63989942,33.67307857,84.42831416,2.097236165,9.387480457,11.48471662,90.63503292,0,14.14513567,14.14513567,51.810948,2684.374333,405.795766,164670.2037,181.319479,32876.75346,104.6366,29.22153,30.58849,82.02174,7.24213,52.55004,63.29846,0,59.08231
RC2 DICK 19 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6366,3,1,6/4/16,156,6/21/16,173,29929,5177717,3,1,Incubation,4,0,1,0,1,1,0,1,Thistle,Thistle,Herbaceous,80,97.5,94,125,60,16,6,22.2,0.2,0,15.2,58,24.8,17.8,0,81.4,13.4,,,,,,2.616666667,1.198461315,8.35,1.899445903,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.79771215,11.03317915,22.63989942,33.67307857,84.42831416,2.097236165,9.387480457,11.48471662,90.63503292,0,14.14513567,14.14513567,51.810948,2684.374333,405.795766,164670.2037,181.319479,32876.75346,104.6366,29.22153,30.58849,82.02174,7.24213,52.55004,63.29846,0,59.08231
RC2 DICK 19 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6367,4,1,6/4/16,156,6/23/16,175,30625,5359375,2,1,Nestling,4,0,0,1,1,0,1,1,Thistle,Thistle,Herbaceous,80,97.5,94,125,60,16,6,22.2,0.2,0,15.2,58,24.8,17.8,0,81.4,13.4,,,,,,2.616666667,1.198461315,8.35,1.899445903,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.79771215,11.03317915,22.63989942,33.67307857,84.42831416,2.097236165,9.387480457,11.48471662,90.63503292,0,14.14513567,14.14513567,51.810948,2684.374333,405.795766,164670.2037,181.319479,32876.75346,104.6366,29.22153,30.58849,82.02174,7.24213,52.55004,63.29846,0,59.08231
RC2 DICK 19 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6369,6,1,6/4/16,156,6/24/16,176,30976,5451776,1,1,Nestling,4,0,0,1,1,0,1,1,Thistle,Thistle,Herbaceous,80,97.5,94,125,60,16,6,22.2,0.2,0,15.2,58,24.8,17.8,0,81.4,13.4,,,,,,2.616666667,1.198461315,8.35,1.899445903,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.79771215,11.03317915,22.63989942,33.67307857,84.42831416,2.097236165,9.387480457,11.48471662,90.63503292,0,14.14513567,14.14513567,51.810948,2684.374333,405.795766,164670.2037,181.319479,32876.75346,104.6366,29.22153,30.58849,82.02174,7.24213,52.55004,63.29846,0,59.08231
RC2 DICK 19 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6371,8,1,6/4/16,156,6/25/16,177,31329,5545233,1,0,Nestling,4,0,0,1,1,0,1,1,Thistle,Thistle,Herbaceous,80,97.5,94,125,60,16,6,22.2,0.2,0,15.2,58,24.8,17.8,0,81.4,13.4,,,,,,2.616666667,1.198461315,8.35,1.899445903,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.79771215,11.03317915,22.63989942,33.67307857,84.42831416,2.097236165,9.387480457,11.48471662,90.63503292,0,14.14513567,14.14513567,51.810948,2684.374333,405.795766,164670.2037,181.319479,32876.75346,104.6366,29.22153,30.58849,82.02174,7.24213,52.55004,63.29846,0,59.08231
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6248,1,1,5/27/16,148,5/30/16,151,22801,3442951,4,1,Laying,0,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6249,2,1,5/27/16,148,6/2/16,154,23716,3652264,3,1,Laying,1,0,2,0,2,1,0,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6250,3,1,5/27/16,148,6/5/16,157,24649,3869893,3,1,Incubation,2,0,2,0,2,1,0,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6251,4,1,5/27/16,148,6/8/16,160,25600,4096000,3,1,Incubation,2,0,2,0,2,1,0,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6252,5,1,5/27/16,148,6/11/16,163,26569,4330747,3,1,Incubation,2,0,2,0,2,1,0,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6253,6,1,5/27/16,148,6/13/16,165,27225,4492125,2,1,Nestling,1,1,0,2,2,0,1,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6254,8,1,5/27/16,148,6/15/16,167,27889,4657463,2,1,Nestling,1,1,0,2,2,0,1,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 2 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6256,9,1,5/27/16,148,6/16/16,168,28224,4741632,1,0,Nestling,0,2,0,2,2,0,1,1,Thistle,Thistle,Herbaceous,,,,185,65,7.5,0,17.8,1.2,0,7.8,67.6,34.2,72.2,0,24.8,14.6,,,,,,1.933333333,1.659568217,8.9,1.860956178,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.8939783,10.40117311,23.22088089,33.62205401,85.84757395,1.076904677,9.207555041,10.28445972,91.10345044,0,16.21826427,16.21826427,46.733346,2184.005628,428.87117,183930.4805,191.06861,36507.21373,105.9958,28.86512,30.52059,78.63999,6.13006,51.66501,61.63006,0,38.43919
RC2 DICK 20 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6359,1,1,6/3/16,155,6/15/16,167,27889,4657463,2,1,Incubation,4,0,1,0,1,1,0,1,SDV,SDV,Herbaceous,80,97.5,94,122,65,27,20.5,38.8,0,0,17.8,38.6,29.2,47.6,0,48.6,14,,,,,,3.066666667,1.624221425,9.95,2.089447169,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.36690154,8.885494402,24.24813325,33.13362766,85.81656736,0.659584843,9.987055685,10.64664053,90.24000925,0,18.90581659,18.90581659,37.541852,1409.390652,474.179258,224845.9687,230.024634,52911.33225,105.60518,26.32138,30.15776,78.05109,5.17108,48.63568,76.78415,0,15.81214
RC2 DICK 20 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6360,2,1,6/3/16,155,6/18/16,170,28900,4913000,3,1,Incubation,4,0,1,0,1,1,0,1,SDV,SDV,Herbaceous,80,97.5,94,122,65,27,20.5,38.8,0,0,17.8,38.6,29.2,47.6,0,48.6,14,,,,,,3.066666667,1.624221425,9.95,2.089447169,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.36690154,8.885494402,24.24813325,33.13362766,85.81656736,0.659584843,9.987055685,10.64664053,90.24000925,0,18.90581659,18.90581659,37.541852,1409.390652,474.179258,224845.9687,230.024634,52911.33225,105.60518,26.32138,30.15776,78.05109,5.17108,48.63568,76.78415,0,15.81214
RC2 DICK 20 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6361,3,1,6/3/16,155,6/21/16,173,29929,5177717,3,1,Incubation,4,0,1,0,1,1,0,1,SDV,SDV,Herbaceous,80,97.5,94,122,65,27,20.5,38.8,0,0,17.8,38.6,29.2,47.6,0,48.6,14,,,,,,3.066666667,1.624221425,9.95,2.089447169,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.36690154,8.885494402,24.24813325,33.13362766,85.81656736,0.659584843,9.987055685,10.64664053,90.24000925,0,18.90581659,18.90581659,37.541852,1409.390652,474.179258,224845.9687,230.024634,52911.33225,105.60518,26.32138,30.15776,78.05109,5.17108,48.63568,76.78415,0,15.81214
RC2 DICK 20 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6362,4,1,6/3/16,155,6/23/16,175,30625,5359375,2,0,Nestling,0,4,0,1,1,0,1,1,SDV,SDV,Herbaceous,80,97.5,94,122,65,27,20.5,38.8,0,0,17.8,38.6,29.2,47.6,0,48.6,14,,,,,,3.066666667,1.624221425,9.95,2.089447169,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.36690154,8.885494402,24.24813325,33.13362766,85.81656736,0.659584843,9.987055685,10.64664053,90.24000925,0,18.90581659,18.90581659,37.541852,1409.390652,474.179258,224845.9687,230.024634,52911.33225,105.60518,26.32138,30.15776,78.05109,5.17108,48.63568,76.78415,0,15.81214
RC2 DICK 21 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6374,2,1,6/23/16,175,7/1/16,183,33489,6128487,5,1,Incubation,2,0,0,0,0,0,0,0,SDV,SDV,Herbaceous,40,95,84,69,75,35,27,53,29.2,4.6,43.6,63,74.6,34.2,0,58,14.4,,,,,,3.7,4.020261186,10.1,1.552586975,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.26749194,12.00322962,20.19163701,32.19486663,85.28772198,1.314427744,8.980103349,10.29453109,93.56023244,0,1.798393315,1.798393315,109.646269,12022.30431,435.818103,189937.4189,31.276759,978.2356535,105.54993,31.88366,31.72965,87.75102,5.97518,54.396,39.11619,0,68.89295
RC2 DICK 21 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6375,3,1,6/23/16,175,7/2/16,184,33856,6229504,1,1,Incubation,2,0,0,0,0,0,0,0,SDV,SDV,Herbaceous,40,95,84,69,75,35,27,53,29.2,4.6,43.6,63,74.6,34.2,0,58,14.4,,,,,,3.7,4.020261186,10.1,1.552586975,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.26749194,12.00322962,20.19163701,32.19486663,85.28772198,1.314427744,8.980103349,10.29453109,93.56023244,0,1.798393315,1.798393315,109.646269,12022.30431,435.818103,189937.4189,31.276759,978.2356535,105.54993,31.88366,31.72965,87.75102,5.97518,54.396,39.11619,0,68.89295
RC2 DICK 21 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6376,4,1,6/23/16,175,7/9/16,191,36481,6967871,7,1,Incubation,2,0,0,0,0,0,0,0,SDV,SDV,Herbaceous,40,95,84,69,75,35,27,53,29.2,4.6,43.6,63,74.6,34.2,0,58,14.4,,,,,,3.7,4.020261186,10.1,1.552586975,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.26749194,12.00322962,20.19163701,32.19486663,85.28772198,1.314427744,8.980103349,10.29453109,93.56023244,0,1.798393315,1.798393315,109.646269,12022.30431,435.818103,189937.4189,31.276759,978.2356535,105.54993,31.88366,31.72965,87.75102,5.97518,54.396,39.11619,0,68.89295
RC2 DICK 21 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6377,5,1,6/23/16,175,7/10/16,192,36864,7077888,1,1,Nestling,0,1,0,0,0,0,0,0,SDV,SDV,Herbaceous,40,95,84,69,75,35,27,53,29.2,4.6,43.6,63,74.6,34.2,0,58,14.4,,,,,,3.7,4.020261186,10.1,1.552586975,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.26749194,12.00322962,20.19163701,32.19486663,85.28772198,1.314427744,8.980103349,10.29453109,93.56023244,0,1.798393315,1.798393315,109.646269,12022.30431,435.818103,189937.4189,31.276759,978.2356535,105.54993,31.88366,31.72965,87.75102,5.97518,54.396,39.11619,0,68.89295
RC2 DICK 21 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6379,7,1,6/23/16,175,7/11/16,193,37249,7189057,1,0,Nestling,0,1,0,0,0,0,0,0,SDV,SDV,Herbaceous,40,95,84,69,75,35,27,53,29.2,4.6,43.6,63,74.6,34.2,0,58,14.4,,,,,,3.7,4.020261186,10.1,1.552586975,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.26749194,12.00322962,20.19163701,32.19486663,85.28772198,1.314427744,8.980103349,10.29453109,93.56023244,0,1.798393315,1.798393315,109.646269,12022.30431,435.818103,189937.4189,31.276759,978.2356535,105.54993,31.88366,31.72965,87.75102,5.97518,54.396,39.11619,0,68.89295
RC2 DICK 22 16,2016,DICK,RC2,N,66.16,RC2_N_2016,2016.RC2.N,SpraySeed,No,Yes,6,36,6400,1,1,6/6/16,158,6/26/16,178,31684,5639752,4,0,Nestling,2,1,1,0,1,1,0,1,Thistle,Thistle,Herbaceous,90,52.5,60,111,59.5,31,29,53,10.8,17.8,7.8,53.2,24.8,32.2,0,66.8,12.6,,,,,,2.25,2.45858554,5.1,1.483239697,0.612981349,0.015141632,0.149284589,0.213233504,0.009358926,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,65.31952934,13.8390973,18.3821827,32.22128,83.26762579,5.388401634,6.915710853,12.30411249,90.53584094,0,0.572208686,0.572208686,123.499653,15252.16429,325.828153,106163.9853,43.983343,1934.534461,100.54254,34.87797,31.35213,82.01805,16.52756,56.58568,56.80958,0,110.1027
RC2 DICK 23 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6381,1,1,6/4/16,156,6/23/16,175,30625,5359375,1,1,Nestling,1,3,0,0,0,0,0,0,SDV,SDV,Herbaceous,100,100,100,86.5,75,44,36.5,64.6,26.8,0.6,24.2,36,43.6,13.2,0,86,14.4,,,,,,2.95,2.268180517,7.133333333,2.875181154,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.90767118,7.647387217,24.99754561,32.64493283,86.51647736,0.072870481,9.932319766,10.00519025,89.52075586,0,19.04721348,19.04721348,104.270666,10872.37179,487.826628,237974.819,207.130985,42903.24495,107.96601,24.88491,30.21147,74.65394,1.02918,46.74942,66.03959,0,26.21617
RC2 DICK 23 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6383,3,1,6/4/16,156,6/24/16,176,30976,5451776,1,1,Nestling,0,3,0,0,0,0,0,0,SDV,SDV,Herbaceous,100,100,100,86.5,75,44,36.5,64.6,26.8,0.6,24.2,36,43.6,13.2,0,86,14.4,,,,,,2.95,2.268180517,7.133333333,2.875181154,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.90767118,7.647387217,24.99754561,32.64493283,86.51647736,0.072870481,9.932319766,10.00519025,89.52075586,0,19.04721348,19.04721348,104.270666,10872.37179,487.826628,237974.819,207.130985,42903.24495,107.96601,24.88491,30.21147,74.65394,1.02918,46.74942,66.03959,0,26.21617
RC2 DICK 23 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6385,5,1,6/4/16,156,6/27/16,179,32041,5735339,3,0,Nestling,0,2,0,0,0,0,0,0,SDV,SDV,Herbaceous,100,100,100,86.5,75,44,36.5,64.6,26.8,0.6,24.2,36,43.6,13.2,0,86,14.4,,,,,,2.95,2.268180517,7.133333333,2.875181154,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,64.90767118,7.647387217,24.99754561,32.64493283,86.51647736,0.072870481,9.932319766,10.00519025,89.52075586,0,19.04721348,19.04721348,104.270666,10872.37179,487.826628,237974.819,207.130985,42903.24495,107.96601,24.88491,30.21147,74.65394,1.02918,46.74942,66.03959,0,26.21617
RC2 DICK 24 16,2016,DICK,RC2,C,66.16,RC2_C_2016,2016.RC2.C,Spray,No,Yes,6,36,6387,1,1,6/25/16,177,7/2/16,184,33856,6229504,6,1,Laying,1,0,1,0,1,1,0,1,Thistle,Thistle,Herbaceous,0,85,68,150,100,11,,22.2,7.4,9.6,29.2,52.6,69.6,38.6,3.2,48,12.6,,,,,,1.75,1.589586649,8.7,2.00262985,0.600565487,0.014691723,0.144979779,0.230091105,0.009671906,0.574347565,0.013694457,0.174666164,0.228015276,0.009276538,63.93207392,10.16402451,23.43077811,33.59480262,85.99182239,0.87421919,9.364763339,10.23898253,90.77327743,0,18.15125371,18.15125371,39.332519,1547.047051,434.082847,188427.9181,199.654706,39862.00163,106.21764,28.641,30.45288,78.11527,5.94154,51.31328,65.80182,0,34.59299
