Year,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,Litter,Litter_2,Litter_3,Litter_depth,Bare,WSG,Fescue,Sedges,CSG,CSG_FEAR,Forbs,Legumes,Woody,Violets,Panic,Seed_cover,Seed_mix,SDV,TALLEST,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,3,2,3,2,98,3,63,2.5,0,0,38,16,16,0,0,1,16,0,0,125.1660004,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,3,4,4,3,98,0,38,2.5,0,0,38,38,16,0,0,1,0,0,0,68.45929718,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,3,3,7,4,98,0,38,2.5,0,0,16,38,38,0,0,1,38,0,0,166.798996,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,7,7,6,6,98,0,16,5,0,0,16,86,16,0,0,1,16,0,0,179.1159973,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,5,6,6,4,86,16,0,9,38,0,16,86,16,0,0,0,0,0,0,226.0429993,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,5,6,6,3,98,3,0,9,16,0,16,38,63,16,0,0,38,0,0,221.3379974,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,9,8,9,4,86,16,0,6,16,0,38,38,16,86,0,0,63,0,0,242.0709991,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,4,10,2,5,98,3,0,5,38,0,16,38,0,16,0,1,0,0,0,11.03470039,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,4,6,5,4,98,1,0,5,16,0,16,38,16,16,0,1,38,0,0,32.4095993,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,3,6,4,4,98,1,0,2,3,0,16,63,16,0,0,1,0,0,0,247.9819946,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,3,3,3,2,98,1,16,3,86,0,16,16,16,16,0,0,0,0,0,245.3690033,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,7,2,4,4,98,3,0,4,3,0,16,86,0,16,0,0,0,0,0,295.0169983,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,2,2,2,2,98,1,16,2,3,0,16,16,3,0,0,1,0,0,0,250.401001,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,6,6,6,6,98,3,0,4,16,0,38,38,16,38,0,0,0,0,0,326.4679871,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,4,4,3,4,98,1,63,2,0,0,16,38,0,16,0,0,63,0,0,344.1099854,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,2,2,2,2,98,0,16,2,3,0,3,16,63,0,0,1,3,0,0,302.6040039,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,6,6,8,6,98,1,0,2,16,0,16,16,0,63,0,0,38,0,0,293.9169922,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,2,2,2,4,38,63,16,6.5,16,0,3,16,38,0,0,0,16,0,0,6.037010193,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,4,5,4,5,98,3,0,0.5,38,0,16,86,0,0,0,0,0,0,0,22.18320084,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,5,6,6,6,98,3,0,1,16,0,38,63,0,0,0,1,16,0,0,15.36219978,0,0,0,,
2021,RIE_N,RIE_N_2021,RIE_N_2021,7,8,8,8,98,3,0,3,16,0,3,63,0,0,0,0,16,0,0,344.0549927,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,2,3,2,2,98,1,16,0.5,0,0,16,16,16,0,0,1,0,0,0,183.6089935,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,3,4,4,2,98,1,16,1,16,0,38,16,16,0,0,1,63,0,0,174.4720001,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,2,2,2,3,98,0,0,2,16,0,16,38,16,0,0,0,3,0,0,195.4810028,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,5,3,3,2,98,0,0,1.5,63,0,16,16,0,16,0,0,0,0,0,160.4629974,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,7,7,8,7,98,3,0,2.5,16,0,38,86,0,0,0,0,16,0,0,179.9980011,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,8,7,6,7,98,1,16,4,0,0,16,38,0,16,0,0,63,0,0,178.6029968,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,10,11,11,12,98,3,0,3,0,0,98,0,0,0,0,0,0,0,0,157.6190033,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,14,15,13,16,98,1,0,2,0,0,38,63,3,0,0,0,63,0,0,205.8200073,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,8,9,15,13,98,3,0,1,0,0,16,63,3,16,0,0,16,0,0,188.1349945,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,11,8,9,10,98,1,0,3,3,0,38,86,3,0,0,0,16,0,0,170.2200012,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,7,7,7,6,98,0,0,3,0,0,16,86,3,0,0,0,3,0,0,172.7160034,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,10,6,12,4,98,1,0,2,16,0,38,38,16,0,0,0,16,0,0,98.12689972,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,10,9,10,8,98,1,0,1,0,0,16,63,0,16,0,1,38,0,0,122.5739975,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,8,9,9,9,98,0,0,2.5,0,0,38,63,0,38,0,0,0,0,0,139.128006,0,0,0,,
2021,RIE_W,RIE_W_2021,RIE_W_2021,5,2,3,2,98,1,0,4,16,0,63,38,16,0,0,0,0,0,0,145.7859955,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,6,5,4,5,98,1,38,8,0,0,16,38,16,0,0,1,16,0,0,260.9429932,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,4,5,4,3,98,3,16,3,0,0,16,38,16,16,0,1,0,0,0,260.0610046,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,13,4,4,5,98,3,0,1,0,0,16,63,16,16,0,1,38,0,0,269.4379883,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,5,5,8,7,98,0,0,2,38,0,16,38,3,0,0,0,38,0,0,154.9839935,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,4,2,4,2,98,3,0,1.5,38,0,38,38,38,0,0,1,38,0,0,190.1269989,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,5,5,6,5,98,3,0,3,3,0,16,63,0,0,0,1,38,0,0,191.0939941,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,4,4,5,6,98,3,0,7,3,0,16,63,16,0,0,0,0,0,0,194.1569977,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,8,4,8,9,98,3,0,13,16,0,16,63,38,0,0,1,0,0,0,157.9329987,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,0,0,0,0,38,63,16,0,0,0,0,16,0,0,0,0,0,0,0,8.472539902,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,0,0,0,0,16,86,3,0,0,0,0,3,1,0,0,0,0,0,0,42.53250122,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,3,3,2,2,98,0,0,1,63,0,16,16,38,0,0,1,0,0,0,42.19720078,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,6,6,4,6,98,3,0,3,0,0,16,16,16,38,0,0,3,0,0,45.00149918,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,6,2,2,2,98,3,0,1,16,0,38,63,16,0,0,1,16,0,0,139.4960022,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,3,4,3,5,98,0,0,3,63,0,16,16,38,38,0,0,38,0,0,88.44799805,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,5,6,6,5,98,0,0,10,0,0,16,63,38,16,0,1,16,0,0,88.31359863,0,0,0,,
2021,RIE_E,RIE_E_2021,RIE_E_2021,7,5,9,7,98,3,0,2.5,0,0,38,63,38,38,0,1,0,0,0,137.7259979,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,0,1,0,0,98,3,38,1,0,0,3,3,3,0,0,0,0,0,0,259.4559937,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,2,38,38,16,2,16,0,16,16,38,0,0,0,63,0,0,115.2200012,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,0,0,38,38,3,2,38,0,16,3,3,0,0,0,38,0,0,145.3470001,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,0,0,0,0,16,16,3,0,86,0,16,3,3,0,0,0,0,0,0,154.4389954,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,0,1,0,1,86,16,3,0.5,63,0,16,3,1,0,0,0,38,0,0,186.7489929,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,1,98,3,16,1.5,38,0,16,38,3,0,0,0,38,0,0,168.9450073,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,1,98,0,16,1,38,0,16,16,1,0,0,0,0,0,0,243.4329987,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,2,1,1,1,86,16,0,2,63,0,3,38,3,16,0,1,63,0,0,228.7310028,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,1,86,16,16,1,38,0,16,16,3,0,0,0,86,0,0,120.3939972,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,2,2,86,16,16,2,38,0,16,38,3,0,0,0,86,0,0,195.3090057,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,0,0,0,0,63,38,3,0.5,63,0,16,3,16,0,0,0,63,0,0,181.8070068,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,2,1,86,16,16,1.5,16,0,16,16,16,0,0,1,63,0,0,106.4990005,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,1,98,3,0,1.5,16,0,16,16,0,16,0,0,38,0,0,222.798996,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,2,2,1,98,3,38,1,16,0,3,16,63,0,0,1,16,0,0,264.7780151,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,1,38,63,16,1,16,0,3,16,38,0,0,0,98,0,0,225.3549957,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,0,63,38,3,0,38,0,3,0,38,0,0,0,0,0,0,181.8179932,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,1,1,98,3,38,3,3,0,16,16,16,0,0,0,86,0,0,314.9979858,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,1,98,3,38,1.5,16,0,16,3,3,0,0,0,3,0,0,325.9429932,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,0,0,0,16,63,16,0,16,0,3,3,38,0,0,0,16,0,0,277.7460022,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,0,63,38,16,0.5,0,0,3,3,38,0,0,1,63,0,0,265.7120056,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,1,0,86,38,16,1,16,0,3,3,63,0,0,0,86,0,0,276.5230103,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,0,38,63,3,0,16,0,3,0,63,0,0,0,0,0,0,245.6640015,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,0,1,2,86,16,16,0.5,16,0,16,16,38,0,0,0,98,0,0,271.5759888,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,0,86,16,38,1,0,0,16,3,63,0,0,1,0,0,0,264.8609924,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,0,86,38,63,1,16,0,16,16,16,0,0,1,86,0,0,170.7709961,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,2,0,98,16,16,1,16,0,3,3,38,0,0,1,0,0,0,147.1940002,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,0,0,0,86,38,3,0,16,0,3,3,86,0,0,0,98,0,0,199.2830048,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,2,98,1,63,4,16,0,16,16,1,16,0,0,0,0,0,275.0629883,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,3,1,1,98,16,38,0,16,0,16,38,38,3,0,0,63,0,0,243.2810059,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,1,98,16,38,4,0,0,16,16,16,0,0,0,16,0,0,282.2229919,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,2,1,3,1,98,3,63,3.5,16,0,16,16,3,16,0,0,16,0,0,185.7310028,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,1,98,3,38,1,16,0,16,38,16,0,0,1,0,0,0,168.0919952,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,2,1,1,98,1,16,0.5,16,0,38,16,3,3,0,1,16,0,0,148.4120026,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,0,63,38,38,0,3,0,16,3,38,0,0,0,0,0,0,297.0599976,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,0,16,98,0,0,38,0,3,1,63,0,0,0,0,0,0,291.9609985,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,1,1,86,16,0,2.5,86,0,16,16,0,0,0,0,0,0,0,273.4530029,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,1,98,16,0,7,86,0,16,3,38,0,0,0,0,0,0,252.3159943,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,1,38,63,16,0,16,0,16,16,38,16,0,0,98,0,0,252.9219971,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,0,0,0,2,98,3,16,2.5,16,0,3,3,16,0,0,0,0,0,0,168.2850037,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,0,0,1,86,16,16,2.5,63,0,3,38,1,0,0,0,63,0,0,113.8960037,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,1,1,1,86,16,63,1.5,16,0,16,38,16,3,0,1,63,0,0,288.6759949,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,0,0,1,98,1,16,0,16,0,16,16,16,0,0,0,16,0,0,286.9649963,0,0,0,,
2021,LTR_W,LTR_W_2021,LTR_W_2021,1,2,1,1,98,1,63,4,0,0,16,16,1,0,0,1,98,0,0,160.3710022,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,2,98,3,63,0,38,0,16,16,16,0,0,0,3,0,0,236.9440002,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,0,1,0,63,38,38,0,3,0,16,16,1,0,0,1,86,0,0,165.5429993,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,2,1,1,3,98,1,63,4.5,0,0,38,16,1,0,0,1,63,0,0,178.6829987,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,2,1,1,63,38,38,2,16,0,38,38,0,0,0,0,38,0,0,159.9369965,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,3,1,98,1,16,0.5,16,0,16,16,1,0,0,1,16,0,0,275.4410095,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,2,1,2,0,86,16,38,2.5,16,0,16,38,3,16,0,1,63,0,0,198.1950073,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,3,3,86,16,16,0.5,16,0,38,63,1,0,0,0,38,0,0,192.503006,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,1,98,3,16,0.5,63,0,16,16,3,0,0,1,86,0,0,216.6199951,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,3,3,1,98,3,63,1.5,16,0,38,38,16,0,0,0,3,0,0,153.6679993,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,3,1,2,1,98,3,63,3,16,0,38,16,1,16,0,1,16,0,0,113.8010025,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,0,63,38,16,0,0,0,3,3,38,0,0,0,3,0,0,197.1549988,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,1,1,1,98,1,16,1,3,0,16,16,1,0,0,1,63,0,0,286.0390015,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,0,1,0,86,16,16,3,16,0,16,16,1,0,0,1,38,0,0,114.9349976,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,1,2,1,1,98,3,38,3,16,0,16,38,0,0,0,1,16,0,0,284.2690125,0,0,0,,
2021,LTR_C,LTR_C_2021,LTR_C_2021,2,2,2,1,98,3,63,1,16,0,16,16,3,0,0,1,16,0,0,171.3419952,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,0,1,1,1,86,16,3,0.5,38,0,38,16,16,0,0,1,3,0,0,263.4460144,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,5,1,1,98,1,38,0.5,38,0,38,38,3,0,0,0,86,0,0,188.371994,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,0,0,1,98,3,16,1.5,38,0,16,16,38,0,0,1,38,0,0,246.8009949,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,2,0,1,98,3,16,1.5,16,0,38,38,16,0,0,0,98,0,0,279.0090027,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,2,1,98,3,38,4,38,0,16,16,16,0,0,0,16,0,0,57.10810089,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,98,3,0,2.5,63,0,16,38,16,0,0,1,0,0,0,66.61959839,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,3,1,3,98,1,63,2,16,0,16,16,16,0,0,1,98,0,0,70.48760223,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,0,2,98,3,63,0.5,16,0,16,16,3,0,0,1,0,0,0,286.2600098,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,2,1,1,2,98,0,86,2,38,0,16,16,3,0,0,1,3,0,0,88.45030212,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,0,1,1,0,98,3,16,1,16,0,16,3,38,0,0,0,98,0,0,90.85030365,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,0,0,0,1,98,1,16,1,38,0,38,16,16,0,0,0,16,0,0,88.88379669,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,0,0,0,0,86,16,3,0,38,0,3,3,38,0,0,0,0,0,0,42.29570007,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,98,3,16,1.5,38,0,16,16,0,0,0,0,0,0,0,233.8470001,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,6,5,3,1,98,3,3,0,38,0,16,63,16,0,0,1,86,0,0,281.5830078,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,2,1,1,98,3,3,1,63,0,38,38,0,0,0,1,0,0,0,221.3029938,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,2,5,3,86,16,38,2,16,0,3,16,63,0,0,0,98,0,0,271.9750061,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,3,1,3,1,98,3,3,0,38,0,16,16,16,0,0,1,16,0,0,229.7200012,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,2,1,1,1,98,1,3,0.5,63,0,3,38,3,0,0,0,38,0,0,247.7570038,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,86,16,3,0,16,0,3,16,38,0,0,0,0,0,0,63.19929886,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,4,1,1,5,86,16,3,0.5,38,0,3,38,16,0,0,1,86,0,0,84.80590057,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,86,16,16,0.5,16,0,3,16,16,0,0,0,0,0,0,130.1360016,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,3,1,3,4,98,1,38,1,16,0,16,16,16,3,0,0,0,0,0,195.0039978,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,98,3,38,2,3,0,3,16,3,0,0,0,98,0,0,125.0390015,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,2,1,63,38,16,0.5,16,0,16,38,0,0,0,0,86,0,0,176.5220032,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,86,16,16,1,16,0,16,16,1,0,0,0,0,0,0,149.7140045,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,1,1,98,3,16,0.5,16,0,3,38,0,0,0,1,16,0,0,80.40260315,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,2,1,86,16,16,1,16,0,3,16,16,0,0,0,0,0,0,87.9029007,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,2,1,2,3,86,16,3,1,16,0,16,63,0,0,0,1,86,0,0,247.3190002,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,3,1,1,1,98,3,16,0.5,16,0,3,16,16,0,0,0,63,0,0,258.5559998,0,0,0,,
2021,LTR_E,LTR_E_2021,LTR_E_2021,1,1,3,1,86,16,38,1.5,16,0,3,38,16,0,0,1,38,0,0,193.2689972,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,6,5,6,98,1,16,1.5,0,0,38,86,3,0,0,1,3,0,0,183.673996,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,8,6,6,6,98,0,16,2,0,0,38,86,3,0,0,0,0,0,0,165.2070007,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,11,9,8,7,3,86,86,1,0,0,3,38,3,0,0,1,3,0,0,161.9900055,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,5,5,6,6,1,98,86,0,0,0,16,38,0,0,0,0,0,0,0,143.5010071,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,5,8,6,6,38,63,86,0.5,0,0,3,38,3,0,0,0,38,0,0,128.8849945,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,3,4,4,16,86,63,0,0,0,16,16,0,0,0,0,16,0,0,113.512001,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,2,3,3,3,98,38,0,0,0,16,38,3,0,0,0,63,0,0,107.3280029,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,2,1,2,16,86,38,1,0,0,16,63,3,0,0,0,3,0,0,104.3420029,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,8,2,6,16,86,16,2.5,0,0,63,38,1,0,0,1,3,0,0,111.3830032,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,4,4,4,86,16,63,2,0,0,16,38,16,0,0,1,0,0,0,117.8519974,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,3,3,4,4,98,1,63,0,0,0,16,16,1,0,0,0,86,0,0,135,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,3,3,4,0,98,63,0,0,0,38,38,1,0,0,1,86,0,0,141.6210022,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,3,3,4,3,86,63,0,0,0,38,16,0,0,0,1,38,0,0,218.5700073,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,3,2,2,4,1,98,38,0,0,0,16,16,0,0,0,1,98,0,0,252.1600037,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,3,3,3,2,1,98,38,0,0,0,16,16,16,0,0,1,3,0,0,253.4279938,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,1,4,3,16,86,16,2,0,0,16,63,1,0,0,1,0,0,0,162.147995,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,2,2,2,16,86,16,2,0,0,16,38,0,0,0,1,38,0,0,158.0079956,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,1,0,2,2,3,86,16,1,0,0,16,16,0,0,0,1,38,0,0,142.3730011,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,3,2,1,2,38,63,38,0.5,0,0,16,38,0,0,0,1,3,0,0,167.0070038,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,3,2,2,2,63,63,38,5,0,0,16,38,3,0,0,1,0,0,0,142.0610046,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,4,2,2,3,86,16,0.5,0,0,16,16,3,0,0,1,0,0,0,156.1439972,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,6,4,5,5,1,98,38,0.5,0,0,16,38,16,0,0,0,38,0,0,158.3560028,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,4,3,3,3,98,38,0,0,0,16,38,0,0,0,0,63,0,0,159.5500031,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,2,4,2,2,3,98,38,0,0,0,16,16,0,0,0,1,38,0,0,154.6529999,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,4,6,6,3,98,63,0,0,0,16,63,0,0,0,0,38,0,0,176.9259949,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,4,4,4,16,86,63,0.5,0,0,16,16,0,0,0,0,63,0,0,194.7429962,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,3,4,4,38,86,86,1,0,0,16,38,0,3,0,1,16,0,0,184.0269928,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,4,5,3,1,98,86,0,0,0,16,38,3,16,0,1,63,0,0,182.2910004,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,2,3,4,16,86,16,1,0,0,16,63,0,16,0,0,63,0,0,144.9629974,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,4,5,5,4,38,86,16,0,0,0,16,38,16,3,0,0,0,0,0,119.9069977,0,0,0,,
2021,RIN_S,RIN_S_2021,RIN_S_2021,6,5,7,7,63,38,16,0,0,0,16,63,3,16,0,0,16,0,0,115.1309967,0,0,0,,
2021,RIN_W,RIN_W_2021,RIN_W_2021,6,4,3,4,16,86,38,0.5,0,0,16,38,16,0,0,0,16,0,0,278.8859863,0,0,0,,
2021,RIN_W,RIN_W_2021,RIN_W_2021,2,2,0,0,38,86,16,0,0,0,3,38,3,0,0,0,38,0,0,281.0840149,0,0,0,,
