visitID,Nest ID,Species,Visit Num,Date,Trials,Year_autoCalc,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,Predator,Camera type,Female on?,Human Visit,COMMENT
7335,RNR DICK 36 14,,4,7/8/2014,1,,11:40:00 AM,,2,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,Saw 1 chick near nest
7336,RNR DICK 37 14,,2,7/6/2014,1,,6:32:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7337,RNR DICK 38 14,,9,7/19/2014,1,,1:00:00 PM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,Multiple visits to find evidence of fledging and it was found!
7338,RNR DICK 39 14,,8,7/18/2014,1,,2:33:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,Multiple attempts to find evidence of fledging but none found. Lots of notes on data sheet
7339,RNR DICK 40 14,,5,7/15/2014,1,,2:53:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7340,RNR DICK 41 14,,10,7/20/2014,1,,12:38:00 PM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,Multiple visits to find evidence of fledging and it was found!
7341,RNR DICK 42 14,,1,7/8/2014,1,,1:11:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,None,NONE,0,1,Not in trimble; Can't find nest
7342,RNR DICK 43 14,,4,7/16/2014,1,,2:29:00 PM,,2,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7343,RNR DICK 44 14,,6,7/27/2014,1,,9:49:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,0,,None,NONE,0,1,"Nestling dead under nest, nest tilted over and dumped chicks out"
7344,RNR DICK 45 14,,8,7/30/2014,1,,3:33:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,"Hole in nest bottom, male chipping a lot, no sign of female"
7345,RNR DICK 46 14,,3,7/24/2014,1,,8:39:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,Male singing
7346,RNR DICK 47 14,,2,7/21/2014,1,,7:03:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7347,RNR DICK 48 14,,9,7/24/2014,1,,2:51:00 PM,,0,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,"Male and 2 females very chipping; saw YEGR and REYE, took video, Male is definitly gral-rebl"
7348,RNR DICK 49 14,,9,7/30/2014,1,,4:00:00 PM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,"Female chipping with food in bill, poop in nest"
7349,RNR DICK 50 14,,1,7/22/2014,1,,7:43:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,Nest torn and knocked over
7350,RNR DICK 51 14,,3,7/26/2014,1,,10:15:00 AM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,Multiple visits to find evidence of fledging and it was found! Many notes on datasheet
7351,RNR DICK 52 14,,2,8/3/2014,1,,10:35:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7352,RNR DICK 53 14,,3,8/3/2014,1,,10:28:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7353,RNR DICK 54 14,,2,8/6/2014,1,,11:17:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNKNOWN,NONE,0,1,
7354,RNR DICK 56 14,,2,8/10/2014,1,,8:55:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,Two host eggs broken but mostly intact. Eggs collected two days later
7355,RNR DICK 57 14,,9,8/23/2014,1,,5:23:00 PM,,1,Nestling,0,2,0,0,0,0,,1,0,0,,None,NONE,1,1,Female silent
7356,RNR DICK 57 14,,10,8/24/2014,1,,,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
7357,RNR DICK 58 143,,1,8/16/2014,1,,7:04:00 PM,,4,Dead,0,0,0,0,0,0,,0,0,1,,None,NONE,0,1,"No parents around, many broken eggshell fragments"
7358,RIN DICK 1 14,,8,6/27/2014,1,,2:55:00 PM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,Female and male chipping; nest expaded with poop
7359,RIN DICK 2 14,,9,6/28/2014,1,,7:44:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,"Male chipping, female absent; dead BHCO chick missing; leg of one chick on nest rim (dismembered) being eaten by ants; bands on- 254119492; poop on nest rim"
7360,RIN DICK 3 14,,11,6/30/2014,1,,10:45:00 AM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,Female chipping; down in nest
7361,RIN DICK 4 14,,5,6/27/2014,1,,1:35:00 PM,,2,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,
7362,LTR DICK 1 14,,5,6/6/2014,1,,7:55:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,0,,None,NONE,0,1,"Eggs broken, F dead in nest. Weather Death."
7363,LTR DICK 2 14,,3,6/6/2014,1,,8:00:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,0,,None,NONE,0,1,F dead. Weather Death.
7364,LTR DICK 3 14,,9,8/15/2014,1,,3:38:00 PM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,8/15: No sign of activity at nest initially. Then female arrived at perch ~40m E. No sign of fledgling care. 8/16: F carrying forage; chipped
7365,LTR DICK 4 14,,4,8/8/2014,1,,2:03:00 PM,,2,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,No parents around
7366,LTR DICK 5 14,,3,8/12/2014,1,,3:38:00 PM,,1,Dead,0,0,0,0,0,0,,0,1,1,,UNK,NONE,0,1,Broken shells of two eggs in nest with ants on them.
7367,LTR DICK 6 14,,4,8/23/2014,1,,8:12:00 AM,,5,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,No F near
7368,KLN DICK 1 14,,7,7/9/2014,1,,6:38:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,M chipping nearby
7369,PYN DICK 1 14,,12,8/9/2014,1,,2:01:00 PM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,F near with food
7370,STE DICK 1 14,,2,6/5/2014,1,,11:11:00 AM,,3,Abandoned,0,0,0,0,0,0,,0,1,0,,None,NONE,0,1,"Nest squashed, M&F hanging out around nearby"
7371,STE DICK 2 14,,1,6/12/2014,1,,9:51:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,"BOBOs upset nearby, F not seen, M singing"
7372,STE DICK 3 14,,7,6/25/2014,1,,12:22:00 PM,,1,Dead,1,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,Unbanded M nearby
7373,STE DICK 4 14,,5,6/25/2014,1,,12:32:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,Hole in bottom of nest
7374,STE DICK 5 14,,9,7/1/2014,1,,10:30:00 AM,,1,Fledged,0,0,0,0,0,0,,1,0,0,,None,NONE,0,1,"Poop in nest, parents very chippy"
7375,STE DICK 6 14,,6,7/8/2014,1,,8:37:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,M singing
7376,STE DICK 7 14,,4,6/27/2014,1,,4:04:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,M with odd song singing; No F observed
7377,STE DICK 8 14,,9,7/21/2014,1,,11:51:00 AM,,3,Cowbird fledge,0,0,0,0,0,0,,0,0,0,,None,NONE,0,1,"M singing, no sign of F"
7378,STE DICK 9 14,,2,7/8/2014,1,,8:49:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,Nest pretty torn up
7379,STE DICK 10 14,,3,7/20/2014,1,,1:24:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
7380,STE DICK 11 14,,2,7/20/2014,1,,1:30:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
7381,STE DICK 12 14,,5,8/3/2014,1,,8:40:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,M and F not around; nest tipped at 30 degrees
7382,STE DICK 13 14,,6,8/6/2014,1,,10:24:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
7383,STE DICK 14 14,,4,8/2/2014,1,,7:52:00 AM,,1,Dead,0,0,2,0,0,0,,0,0,0,,None,NONE,1,1,Chick was motionless despite being moved; presumed dead
7385,RC2 DICK 18 16,,0,6/12/2016,1,,2:02:00 PM,,0,Incubation,3,0,1,0,0,0,,1,0,1,,Unk,NONE,1,1,
7386,RC2 DICK 18 16,,1,6/15/2016,1,,3:14:00 PM,,3,Incubation,2,0,0,0,0,0,,0,0,1,,Unk,NONE,0,1,Partial depredation
7387,RC2 DICK 18 16,DICK,2,6/18/2016,1,2016,17:18,,3,Dead,1,0,0,0,0,0,0,0,0,1,0,None,NONE,0,1,
7388,RIE RWBL 9 21,RWBL,0,5/30/2021,,2021,10:03,"HKG, ESK",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,1,,
7389,RIE RWBL 9 21,RWBL,1,6/2/2021,,2021,10:59,"HKG, WPT",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,female nearby (1/2 development)
7390,RIE RWBL 9 21,RWBL,2,6/5/2021,,2021,11:47,"CER, WPT",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,male chippng nearby
7391,RIE RWBL 9 21,RWBL,3,6/8/2021,,2021,6:31,MFM,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,"male chipping, day 5?"
7392,RIE RWBL 9 21,RWBL,4,6/9/2021,,2021,6:24,JEM,,Nestling,0,3,0,0,,1,1,1,0,0,0,,,0,,"film, measuring, day 6/7"
7393,RIE RWBL 9 21,RWBL,5,6/9/2021,,2021,11:10,JEC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,"female with food after measuring, one forced fledge after measuring"
7394,RIE RWBL 9 21,RWBL,6,6/11/2021,,2021,6:31,JEM,,Fledged,0,1,0,0,,0,0,1,0,0,1,,,0,,check fledging - fledged
7395,KLT RWBL 6 21,RWBL,0,5/30/2021,,2021,10:15,"JEM, WPT",,Laying,4,0,0,0,,0,0,1,0,0,0,,,0,,male and female stressed flying
7396,KLT RWBL 6 21,RWBL,1,6/5/2021,,2021,10:20,"CER, WPT",,Nestling,1,3,0,0,,0,0,1,0,0,0,,,0,,"male defending, day 1 picture"
7397,KLT RWBL 6 21,RWBL,2,6/6/2021,,2021,8:51,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,"day 2 picture, male distress calling"
7398,KLT RWBL 6 21,RWBL,3,6/7/2021,,2021,6:53,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,take picture day 3
7399,KLT RWBL 6 21,RWBL,4,6/8/2021,,2021,8:05,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,"take picture day 4, male mobby"
7400,KLT RWBL 6 21,RWBL,5,6/9/2021,,2021,8:41,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,take picture day 5
7401,KLT RWBL 6 21,RWBL,6,6/10/2021,,2021,10:03,"JEM, WPT",,Nestling,0,4,0,0,,1,0,1,0,0,0,,,0,,"picture day 6, film"
7402,KLT RWBL 6 21,RWBL,7,6/10/2021,,2021,16:05,WPT,,Nestling,0,4,0,0,,1,1,1,0,0,0,,,0,,"measured, film"
7403,KLT RWBL 6 21,RWBL,8,6/11/2021,,2021,7:35,WPT,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,1,,filmed day 7
7404,KLT RWBL 6 21,RWBL,9,6/12/2021,,2021,6:48,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,picture 
7405,KLT RWBL 6 21,RWBL,10,6/13/2021,,2021,7:42,JJC,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,picture
7406,KLT RWBL 6 21,RWBL,11,6/14/2021,,2021,9:03,WPT,,Nestling,0,2,0,0,,0,0,1,0,0,1,,,0,,"picture, both parents alarm call and mobby"
7407,KLT RWBL 6 21,RWBL,12,6/15/2021,,2021,8:30,JJC,,Fledged,0,1,0,0,,0,0,1,0,0,1,,,0,,"nestling, fledgling perched above nest"
7408,RIE RWBL 4 21,RWBL,0,5/30/2021,,2021,7:28,"ESK, MFM, HKG",,Incubation,4,0,0,0,,0,0,1,0,0,0,,,1,,
7409,RIE RWBL 4 21,RWBL,1,6/3/2021,,2021,11:15,ESK ,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,1,,
7410,RIE RWBL 4 21,RWBL,2,6/7/2021,,2021,6:30,TEC,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,Female angry
7411,RIE RWBL 4 21,RWBL,3,6/11/21,,2021,6:45,JEM,,Dead,0,0,0,0,,0,0,0,0,1,0,,,0,,primary feathers on nest
7412,RIE RWBL 1 21,RWBL,0,5/29/21,,2021,7:13,all,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,no camera mentioned in comments
7413,RIE RWBL 1 21,RWBL,1,6/1/2021,,2021,7:30,WPT,,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,take new GPS point
7414,RIE RWBL 1 21,RWBL,2,6/4/2021,,2021,8:13,JJC,,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,?
7415,RIE RWBL 1 21,RWBL,3,6/5/2021,,2021,11:26,"ESK,JNA",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,"check for hatching, take photo"
7416,RIE RWBL 1 21,RWBL,4,6/6/2021,,2021,9:40,WPT,,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,male around distress calling
7417,RIE RWBL 1 21,RWBL,5,6/7/2021,,2021,6:03,"CER, ESK",,Nestling,1,2,0,0,,0,0,1,0,0,0,,,0,,"check for hatching, angry chipping male"
7418,RIE RWBL 1 21,RWBL,6,6/8/2021,,2021,6:00,JJC,,Nestling,1,2,0,0,,0,0,1,0,0,0,,,0,,photo 
7419,RIE RWBL 1 21,RWBL,7,6/9/2021,,2021,6:13,"JJC, MFM",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,take photo
7420,RIE RWBL 1 21,RWBL,8,6/10/2021,,2021,11:11,"JEM, JJC",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,1,,take photo day 3
7421,RIE RWBL 1 21,RWBL,9,6/11/2021,,2021,6:03,JJC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,take photo day 4 
7422,RIE RWBL 1 21,RWBL,10,6/12/2021,,2021,6:22,JJC,,Nestling,0,3,0,0,,0,1,1,0,0,0,,,0,,take photo day 5
7423,RIE RWBL 1 21,RWBL,11,6/13/2021,,2021,8:30,JJC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,take photo
7424,RIE RWBL 1 21,RWBL,12,6/14/2021,,2021,7:54,WPT,,Nestling,0,2,0,0,,0,0,1,0,1,0,,,0,,male alarm calling closely
7425,RIE RWBL 1 21,RWBL,13,6/15/2021,,2021,14:20,WPT,,Nestling,0,2,0,0,,0,0,1,0,0,0,,,0,,"female and male alarm calls, male mobbing, photographed"
7426,RIE RWBL 1 21,RWBL,14,6/16/2021,,2021,9:05,WPT,,Nestling,0,2,0,0,,0,0,1,0,0,0,,,0,,"photo taken, one male mobbing"
7427,RIE RWBL 1 21,RWBL,15,6/17/2021,,2021,13:25,WPT,,Fledged,0,0,0,0,,0,0,1,0,0,1,,,0,,"picture (chicks in nearby bush), fledge found, male mobbing vigorously "
7428,RIE RWBL 2 21,RWBL,0,5/29/2021,,2021,10:07,JJC,,Laying,2,0,0,0,0,0,0,1,0,0,0,,,0,,
7429,RIE RWBL 2 21,RWBL,1,6/1/2021,,2021,7:40,WPT,,Dead,0,0,0,0,,0,0,0,0,1,0,,,0,,"nest predated, whole nest disturbed on the side"
7430,KELL RWBL 4 21,RWBL,0,5/31/2021,,2021,8:36,MFM,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,day 6/7
7431,KELL RWBL 4 21,RWBL,1,6/2/2021,,2021,6:13,MFM,,Nestling,0,3,0,0,,1,1,1,0,0,0,,,0,,"needs garmin point, film"
7432,KELL RWBL 4 21,RWBL,2,6/3/2021,,2021,9:50,"WPT, MFM",,Nestling,0,1,0,0,,0,0,1,0,0,1,,,0,,fledge
7433,RIE RWBL 3 21,RWBL,0,5/29/2021,,2021,11:48,ESK,,Laying,2,0,0,0,,0,0,1,0,0,0,,,0,,
7434,RIE RWBL 3 21,RWBL,1,6/1/2021,,2021,8:10,WPT,,Nestling,0,2,0,0,,0,0,1,0,0,0,,,0,,1-2 days old
7435,RIE RWBL 3 21,RWBL,2,6/4/2021,,2021,8:23,WPT,,Dead,0,0,0,0,,0,0,0,0,1,0,,,0,,
7436,KLT RWBL 12 21,RWBL,0,6/12/2021,,2021,6:55,WPT,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,1,,
7437,KLT RWBL 12 21,RWBL,1,6/16/2021,,2021,8:07,CER,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,Parent chipping
7438,KLT RWBL 12 21,RWBL,2,6/19/2021,,2021,6:45,WPT,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,male defending but nest inclined not very (hard to read)
7439,KLT RWBL 12 21,RWBL,3,6/22/2021,,2021,11:57,"JJC, WPT",,Nestling,4,0,0,0,,0,0,1,0,0,0,,,0,,"male and female chipping and mobbing, day 6"
7440,KLT RWBL 12 21,RWBL,4,6/26/2021,,2021,9:53,"WPT, HKG",,Nestling,0,4,0,0,,1,0,1,0,0,0,,,0,,"film, day 6/7"
7441,KLT RWBL 12 21,RWBL,5,6/27/2021,,2021,6:39,JNC?,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,0,,both parent chipping and mobbing - Note of film in nestling data
7442,KLT RWBL 12 21,RWBL,6,6/27/2021,,2021,13:15,WPT,,Nestling,0,4,0,0,,0,1,1,0,0,0,,,0,,Parents chipping
7443,KLT RWBL 12 21,RWBL,7,6/28/21,,2021,7:37,MFM,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,check fledging
7444,KLT RWBL 12 21,RWBL,8,6/30/2021,,2021,7:34,CER,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,angry parents - about to fledge
7445,KLT RWBL 12 21,RWBL,9,7/1/2021,,2021,6:44,CER,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,
7446,KLT RWBL 12 21,RWBL,10,7/2/2021,,2021,9:00,TEC,,Nestling,0,0,0,0,,0,0,1,0,0,1,,,0,,"many angry birds, saw fledging"
7447,RIE RWBL 26 21,RWBL,0,6/30/2021,,2021,10:11,ESK,,Incubation,3,0,0,0,,0,0,1,0,0,0,,,1,,Needs garmin
7448,RIE RWBL 26 21,RWBL,1,7/1/2021,,2021,6:16,TEC,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,
7449,RIE RWBL 26 21,RWBL,2,7/4/2021,,2021,9:38,MFM,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,parents close and chip
7450,RIE RWBL 26 21,RWBL,3,7/6/2021,,2021,8:30,HKG,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,male alarm calls
7451,RIE RWBL 26 21,RWBL,4,7/9/2021,,2021,10:36,HKG,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,1,,angry parents
7452,RIE RWBL 26 21,RWBL,5,7/12/2021,,2021,7:38,CER,,Nestling,1,3,0,0,,0,0,1,0,0,0,,,0,,alarm calls
7453,RIE RWBL 26 21,RWBL,6,7/16/2021,,2021,7:38,JEM,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,0,,flim
7454,RIE RWBL 26 21,RWBL,7,7/16/2021,,2021,19:00,JJC,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,snake on nest - scared it away
7455,RIE RWBL 26 21,RWBL,8,7/17/2021,,2021,6:36,JEM,,Nestling,0,3,0,0,,0,1,1,0,0,0,,,0,,fouth chick dead
7456,RIE RWBL 26 21,RWBL,9,7/19/2021,,2021,9:00,JJC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,
7457,RIE RWBL 26 21,RWBL,10,7/22/2021,,2021,12:00,"JJC, JEM",,Fledged,0,0,0,0,,0,0,1,0,0,1,,,0,,
7458,RIE RWBL 23 21,RWBL,0,6/27/2021,,2021,11:25,ESK,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,needs candled
7459,RIE RWBL 23 21,RWBL,1,6/30/2021,,2021,8:30,ESK,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,1,,
7460,RIE RWBL 23 21,RWBL,2,7/2/2021,,2021,7:19,TEC,,Nestling,2,2,0,0,,0,0,1,0,0,0,,,0,,"dad mobbing, very agressive, day 1/2"
7461,RIE RWBL 23 21,RWBL,3,7/6/2021,,2021,8:35,HKG,,Nestling,1,3,0,0,,0,0,1,0,0,0,,,0,,
7462,RIE RWBL 23 21,RWBL,4,7/8/2021,,2021,6:35,TEC,,Nestling,1,3,0,0,,1,1,1,0,0,0,,,0,,"film and measure, parents angry"
7463,RIE RWBL 23 21,RWBL,5,7/11/2021,,2021,7:39,JJC,,Nestling,1,2,0,0,,0,0,1,0,0,0,,,0,,male big mad
7464,RIE RWBL 23 21,RWBL,6,7/13/2021,,2021,13:23,JEM,,Nestling,1,0,0,0,,0,0,1,0,0,1,,,0,,male very angry
7465,235 RWBL 2 21,RWBL,0,6/12/2021,,2021,- ,"ESK, HKG",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,"needs candled, label flag"
7466,235 RWBL 2 21,RWBL,1,6/16/2021,,2021,6:37,"CER, ESK, MFM",,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,male chipping
7467,235 RWBL 2 21,RWBL,2,6/19/2021,,2021,0:29,"ESK, HKF, CER",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,check patch
7468,235 RWBL 2 21,RWBL,3,6/22/2021,,2021,8:03,"JEM, HKG",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,0,,angry parents
7469,235 RWBL 2 21,RWBL,4,6/27/2021,,2021,11:29,HKG,,Fledged,0,0,0,0,,0,0,1,0,1,0,,,0,,smoked? parents chipping
7470,RIE RWBL 24 21,RWBL,0,6/27/2021,,2021,11:50,"TEC, ESK",,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,"nest slightly tilted, day 2/3"
7471,RIE RWBL 24 21,RWBL,1,6/30/2021,,2021,6:20,ESK,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,0,,film? (says filmed on other side of sheet)
7472,RIE RWBL 24 21,RWBL,2,6/30/2021,,2021,11:08,"JEM, CER, MFM",,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,day 3/4
7473,RIE RWBL 24 21,RWBL,3,7/2/2021,,2021,7:17,CER,,Nestling,0,3,0,0,,1,1,1,0,0,0,,,0,,"film and measure, dead chick on ground"
7474,RIE RWBL 24 21,RWBL,4,7/3/2021,,2021,12:00,"JJC, HKG",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,1,,measured
7475,RIE RWBL 24 21,RWBL,5,7/6/2021,,2021,8:43,MFM,,Fledged,0,0,0,0,,0,0,1,0,0,1,,,0,,"nest tilted, saw fledgling in grass front"
7476,GIL RWBL 1 21,RWBL,0,6/27/2021,,2021,10:27,"WPT, ESK, HKG",,Incubation,3,0,0,0,,0,0,1,0,0,0,,,1,,
7477,GIL RWBL 1 21,RWBL,1,6/30/21,,2021,7:21,HKG,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,Day 2
7478,GIL RWBL 1 21,RWBL,2,7/4/2021,,2021,5:58,"HKG, JJC, ESK",,Nestling,0,3,0,0,,1,0,1,0,0,0,,,0,,"day 5/6, film?, measure (only one measurement on back of sheet on 7/5/21)"
7479,GIL RWBL 1 21,RWBL,3,7/5/2021,,2021,6:00,JJC,,Nestling,0,3,0,0,,1,1,1,0,0,0,,,0,,"film?, measure"
7480,GIL RWBL 1 21,RWBL,4,7/8/2021,,2021,5:49,TEC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,chipping
7481,GIL RWBL 1 21,RWBL,5,7/9/2021,,2021,10:09,JNA,,Nestling,0,1,0,0,,0,0,1,0,0,1,,,0,,"male chipping, force fledge when taking picture"
7482,KELL RWBL 5 21,RWBL,0,7/1/2021,,2021,8:50,"ESK, JEM",,Nestling,1,2,0,1,,0,0,1,0,0,0,,,0,,day 6
7483,KELL RWBL 5 21,RWBL,1,7/2/2021,,2021,7:01,"JJC, MFM",,Nestling,1,2,0,1,,1,0,1,0,0,0,,,0,,"flim, mom chipping"
7484,KELL RWBL 5 21,RWBL,2,7/6/2021,,2021,7:52,CER,,Fledged,0,0,0,0,,0,0,1,0,0,1,,,0,,chipping
7485,KLT RWBL 20 21,RWBL,0,6/28/2021,,2021,9:03,"CER, MFM",,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,parent chipping
7486,KLT RWBL 20 21,RWBL,1,7/2/2021,,2021,8:55,TEC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,0,,parents angry
7487,KLT RWBL 20 21,RWBL,2,7/4/2021,,2021,6:12,MFM,,Nestling,0,3,0,0,,1,0,1,0,0,0,,,0,,"flim, parents chipping"
7488,KLT RWBL 20 21,RWBL,3,7/5/2021,,2021,6:16,TEC,,Nestling,0,3,0,0,,1,1,1,0,0,0,,,0,,"film, measure, parents mad"
7489,KLT RWBL 20 21,RWBL,4,7/8/2021,,2021,9:54,TEC,,Fledged,0,0,0,0,,0,0,1,0,0,1,,,0,,chipping
7490,KLT RWBL 16 21,RWBL,0,6/21/2021,,2021,10:54,ESK,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,1,,needs candled
7491,KLT RWBL 16 21,RWBL,1,6/23/2021,,2021,7:04,ESK,,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,needs candled
7492,KLT RWBL 16 21,RWBL,2,6/27/2021,,2021,1:50,"CER, HKG",,Incubation,4,0,0,0,,0,0,1,0,0,0,,,0,,chipping
7493,KLT RWBL 16 21,RWBL,3,6/30/2021,,2021,7:37,JEM,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,day 1
7494,KLT RWBL 16 21,RWBL,4,7/4/2021,,2021,6:04,JNA,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,0,,"flimed, female chipping"
7495,KLT RWBL 16 21,RWBL,5,7/4/2021,,2021,12:50,JNA,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,0,,
7496,KLT RWBL 16 21,RWBL,6,7/6/2021,,2021,6:34,TEC,,Nestling,0,4,0,0,,1,1,1,0,0,0,,,0,,"film, measure, note with food (?)"
7497,KLT RWBL 16 21,RWBL,7,7/8/2021,,2021,10:12,TEC,,Nestling,0,2,0,0,,0,0,1,0,0,0,,,0,,"chipping, one of rim of nest"
7498,KLT RWBL 16 21,RWBL,8,7/9/2021,,2021,10:41,CER,,Fledged,0,0,0,0,,0,0,1,0,0,1,,,0,,check again
