visitID,Nest ID,Species,Visit Num,Date,Trials,Year,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,EstFledglings,Predator,Camera type,Female on?,Human Visit,COMMENT
5884,RIE DICK 6 15,DICK,2,6/13/15,1,2015,12:22:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5885,RIE DICK 6 15,DICK,3,6/16/15,1,2015,2:07:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5886,RIE DICK 6 15,DICK,4,6/19/15,1,2015,11:30:00 AM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5887,RIE DICK 6 15,DICK,5,6/23/15,1,2015,8:16,,4,Nestling,0,5,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Female feeding
5888,RIE DICK 6 15,DICK,6,6/24/15,1,2015,13:16,,1,Nestling,0,5,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Banded and measured
5889,RIE DICK 6 15,DICK,7,6/25/15,1,2015,7:21,,1,Nestling,0,5,0,0,0,1,,1,0,0,0,,None,Unk,0,1,Day 6 nestlings
5890,RIE DICK 6 15,DICK,8,6/27/15,1,2015,8:13,,2,Nestling,0,5,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7145,RIE DICK 6 15,DICK,9,6/28/15,1,2015,10:48,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,5,None,NONE,0,1,Parents with food and agitated
6485,RIE DICK 6 16,DICK,0,6/1/16,1,2016,10:31:00 AM,,0,Building,0,0,0,0,0,0,,0,0,1,,,Unk,NONE,1,1,
6733,RIE DICK 48 16,DICK,2,7/13/16,1,2016,5:58:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
8010,RIE DICK 6 21,DICK,0,6/3/21,,2021,11:19,"JEM, JJC, ESK, TEC",,Laying,1,0,2,0,,0,0,1,0,0,0,,,,1,,
8011,RIE DICK 6 21,DICK,1,6/7/21,,2021,6:14,TEC,,Incubating,3,0,2,0,,0,0,1,0,0,0,,,,1,,female let me get very close
8012,RIE DICK 6 21,DICK,2,6/11/21,,2021,8:01,JEM,,Incubating,3,0,1,0,,0,0,1,0,0,0,,,,1,,
8013,RIE DICK 6 21,DICK,3,6/14/21,,2021,7:39,MFM,,Incubating,3,0,1,0,,0,0,1,0,0,0,,,,1,,female let me get very close
8014,RIE DICK 6 21,DICK,4,6/19/21,,2021,10:22,"CER, ESK",,Nestling,0,3,1,0,,0,0,1,0,0,0,,,,0,,female chipping. day 3
8015,RIE DICK 6 21,DICK,5,6/21/21,,2021,6:14,"JJC, WPT, ESK",,Nestling,0,3,1,0,,1,0,1,0,0,0,,,,0,,female chipping. day 5
8016,RIE DICK 6 21,DICK,6,6/21/21,,2021,11:00,JJC,,Nestling,0,3,1,0,,0,0,1,0,0,0,,,,1,,pick up camera
8017,RIE DICK 6 21,DICK,7,6/22/21,,2021,6:15,JJC,,Nestling,0,3,1,0,,1,1,1,0,0,0,,,,0,,female chipping. day 6
8018,RIE DICK 6 21,DICK,8,6/27/21,,2021,6:51,"TEC, MFM",,Fledged,0,0,1,0,,0,0,1,0,0,1,3,,,0,,"mom chipping, with food"
6796,RIE DICK 60 16,DICK,0,7/25/16,1,2016,9:56:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6797,RIE DICK 60 16,DICK,1,7/28/16,1,2016,8:32:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6798,RIE DICK 60 16,DICK,2,7/31/16,1,2016,6:50:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6799,RIE DICK 60 16,DICK,3,8/5/16,1,2016,9:29,,5,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6800,RIE DICK 60 16,DICK,4,8/6/16,1,2016,8:40,,1,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6801,RIE DICK 60 16,DICK,5,8/6/16,1,2016,13:53,,0,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6802,RIE DICK 60 16,DICK,6,8/7/16,1,2016,7:10,,1,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6803,RIE DICK 60 16,DICK,7,8/7/16,1,2016,12:07,,0,Nestling,0,3,0,0,1,0,,1,0,0,0,,None,NONE,0,1,
6804,RIE DICK 60 16,DICK,8,8/8/16,1,2016,7:55,,1,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6805,RIE DICK 60 16,DICK,9,8/9/16,1,2016,9:01,,1,Nestling,0,2,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,One dickcissel fledged.
7126,RIE DICK 60 16,DICK,10,8/10/16,1,2016,13:24,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,
6484,RIE DICK 5 16,DICK,3,6/9/16,1,2016,7:04:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
6807,RIE DICK 62 16,DICK,0,7/12/16,1,2016,11:32,,0,Nestling,0,1,0,1,0,0,,1,0,1,0,,UNK,NONE,0,1,2 dickcissel eggs on ground.
6808,RIE DICK 62 16,DICK,1,7/13/16,1,2016,6:35,,1,Nestling,0,1,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6809,RIE DICK 62 16,DICK,2,7/14/16,1,2016,6:56,,1,Nestling,0,1,0,0,0,1,,0,0,1,0,,Unk,Unk,0,1,
6758,RIE DICK 52 16,DICK,2,7/12/16,1,2016,12:00:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,Time unknown
6811,RIE DICK 63 16,DICK,0,7/21/16,1,2016,8:15:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6812,RIE DICK 63 16,DICK,1,7/24/16,1,2016,2:35:00 PM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
6813,RIE DICK 63 16,DICK,2,7/27/16,1,2016,18:27,,3,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,1,1,
6814,RIE DICK 63 16,DICK,3,7/29/16,1,2016,9:52,,2,Nestling,0,4,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6815,RIE DICK 63 16,DICK,4,7/30/16,1,2016,6:47,,1,Nestling,0,4,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6816,RIE DICK 63 16,DICK,5,7/30/16,1,2016,11:03,,0,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6817,RIE DICK 63 16,DICK,6,7/31/16,1,2016,6:31,,1,Nestling,0,4,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6818,RIE DICK 63 16,DICK,7,7/31/16,1,2016,17:18,,0,Nestling,0,4,0,0,1,0,,1,0,0,0,,None,NONE,0,1,
6819,RIE DICK 63 16,DICK,8,8/2/16,1,2016,6:26,,2,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6820,RIE DICK 63 16,DICK,9,8/3/16,1,2016,18:29,,1,Nestling,0,3,0,0,0,0,,1,0,0,1,4,None,NONE,0,1,ONE FLEDGED?
6821,RIE DICK 63 16,DICK,10,8/5/16,1,2016,9:22,,2,Fledged,0,0,0,0,0,0,,1,0,0,1,4,None,NONE,0,1,"FLEDGED, FEMALE CHIPPY"
6823,RIE DICK 64 16,DICK,0,8/5/16,1,2016,11:36:00 AM,,0,Incubating,3,0,0,0,0,0,,0,0,1,,,Unk,NONE,1,,
6764,RIE DICK 53 16,DICK,5,7/26/16,1,2016,6:30:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
5891,RIE DICK 7 15,DICK,0,6/8/15,1,2015,11:48:00 AM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
5892,RIE DICK 7 15,DICK,1,6/10/15,1,2015,7:04:00 AM,,2,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
5893,RIE DICK 7 15,DICK,2,6/13/15,1,2015,12:00:00 PM,,3,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
5894,RIE DICK 7 15,DICK,3,6/16/15,1,2015,1:50:00 PM,,3,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
5895,RIE DICK 7 15,DICK,4,6/19/15,1,2015,11:34:00 AM,,3,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
5896,RIE DICK 7 15,DICK,5,6/23/15,1,2015,8:10,,4,Nestling,0,3,0,1,0,0,,0,0,1,0,,UNK,NONE,1,1,
6776,RIE DICK 55 16,DICK,0,7/20/16,1,2016,9:30:00 AM,,0,Abandoned,3,0,1,0,0,0,,0,1,0,,0,None,NONE,0,1,Time not exact. Nest was already abandoned when found.
6449,RIE DICK 7 16,DICK,0,6/6/16,1,2016,8:26:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6450,RIE DICK 7 16,DICK,1,6/9/16,1,2016,8:00:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,chippy
6451,RIE DICK 7 16,DICK,2,6/12/16,1,2016,6:37:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,female chippy
6452,RIE DICK 7 16,DICK,3,6/15/16,1,2016,16:00,,3,Nestling,2,1,0,0,0,0,,0,0,1,0,,UNK,NONE,1,1,
6795,RIE DICK 59 16,DICK,3,8/5/16,1,2016,9:35:00 AM,,5,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
7953,RIE DICK 7 21,DICK,0,6/6/21,,2021,10:10,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,female feed chick twice in 20 min
7954,RIE DICK 7 21,DICK,1,6/7/21,,2021,6:18,WPT,,Nestling,0,4,0,0,,1,1,1,0,0,0,,,,0,,"film, measure, make nest diagram"
7955,RIE DICK 7 21,DICK,2,6/8/21,,2021,6:10,CER,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,,0,,film again?
7956,RIE DICK 7 21,DICK,3,6/11/21,,2021,7:34,JEM,,Nestling,0,0,0,0,,0,0,0,0,0,1,4,,,0,,"check fledging, force fledging! - changed host young from 4 to 0"
5897,RIE DICK 8 15,DICK,0,6/8/15,1,2015,12:00:00 PM,,0,Laying,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5898,RIE DICK 8 15,DICK,1,6/12/15,1,2015,12:18:00 PM,,4,Incubating,4,0,1,0,0,0,,1,0,1,,,UNK,NONE,1,1,
5899,RIE DICK 8 15,DICK,2,6/16/15,1,2015,11:43:00 AM,,4,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,Host egg lying outside nest
6486,RIE DICK 6 16,DICK,1,6/8/16,1,2016,8:58:00 PM,,7,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
5900,RIE DICK 8 15,DICK,3,6/16/16,1,2016,1:30:00 PM,,0,Incubating,3,0,1,0,0,0,,0,0,1,,,UNK,NONE,1,1,Eggs remeasured
6487,RIE DICK 8 16,DICK,0,6/6/16,1,2016,8:41:00 AM,,0,Incubating,4,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,
6488,RIE DICK 8 16,DICK,1,6/9/16,1,2016,8:10:00 AM,,3,Incubating,4,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,
6489,RIE DICK 8 16,DICK,2,6/12/16,1,2016,6:54,,3,Nestling,1,3,0,2,0,0,,1,0,0,0,,None,NONE,1,1,
6490,RIE DICK 8 16,DICK,3,6/14/16,1,2016,7:05,,2,Nestling,1,3,0,2,0,1,,0,0,1,0,,Unk,Unk,0,1,
6806,RIE DICK 61 16,DICK,0,7/29/16,1,2016,12:28:00 PM,,0,Abandoned,1,0,1,0,0,0,,0,1,0,,0,None,NONE,0,1,See main comment.
8033,RIE DICK 8 21,DICK,0,6/8/21,,2021,6:26,CER,,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,1,,clear eggs/need garmin
8034,RIE DICK 8 21,DICK,1,6/9/21,,2021,6:23,JEM,,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,
8035,RIE DICK 8 21,DICK,2,6/12/21,,2021,7:16,JNA,,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,
8036,RIE DICK 8 21,DICK,3,6/15/21,,2021,6:11,JNA,,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,
8037,RIE DICK 8 21,DICK,4,6/19/21,,2021,10:01,"CER, ESK",,Nestling,1,4,0,0,,0,0,1,0,0,0,,,,0,,day 1 
8038,RIE DICK 8 21,DICK,5,6/21/21,,2021,6:29,"ESK, JJC, WPT",,Nestling,1,4,0,0,,1,0,1,0,0,0,,,,1,,"film, day 3"
8039,RIE DICK 8 21,DICK,6,6/21/21,,2021,11:00,MFM,,Nestling,1,4,0,0,,0,0,1,0,0,0,,,,0,,"female chipping, camera fell to side"
6810,RIE DICK 62 16,DICK,3,7/15/16,1,2016,7:13:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
5901,RIE DICK 9 15,DICK,0,6/8/15,1,2015,12:45:00 PM,,0,Laying,1,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5902,RIE DICK 9 15,DICK,1,6/12/15,1,2015,7:29:00 PM,,4,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,EW
5903,RIE DICK 9 15,DICK,2,6/16/15,1,2015,2:22:00 PM,,4,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5904,RIE DICK 9 15,DICK,3,6/19/15,1,2015,11:04:00 AM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5905,RIE DICK 9 15,DICK,4,6/23/15,1,2015,9:05,,4,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
5906,RIE DICK 9 15,DICK,5,6/25/15,1,2015,7:39,,2,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Female near; day 3-4
5907,RIE DICK 9 15,DICK,6,6/26/15,1,2015,10:19,,1,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Day 4-5
5908,RIE DICK 9 15,DICK,7,6/28/15,1,2015,11:13,,2,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Day 5-6
7148,RIE DICK 9 15,DICK,8,6/30/15,1,2015,16:53,,2,Fledged,0,0,0,0,0,0,,1,0,0,1,4,None,NONE,0,1,Male and Female chipping
6492,RIE DICK 9 16,DICK,0,6/7/16,1,2016,11:43:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,no eggs yet but nest looks complete
6493,RIE DICK 9 16,DICK,1,6/10/16,1,2016,6:30:00 AM,,3,Laying,2,0,2,0,0,0,,0,0,1,,,Unk,NONE,0,1,
6824,RIE DICK 64 16,DICK,1,8/6/16,1,2016,2:00:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,,
7706,RIE EAKI 1 21,EAME,0,6/21/21,,2021,6:37,JEM,,Nestling,0,3,1,0,,0,0,1,0,0,0,,,,0,,"unsure of egg ID, could be EAKI or BHCO"
7707,RIE EAKI 1 21,EAME,1,6/23/21,,2021,6:32,"CER,WPT",,Nestling,0,3,1,0,,1,0,1,0,0,0,,,,1,,film - day 4?
7708,RIE EAKI 1 21,EAME,2,6/23/21,,2021,12:30,CER,,Nestling,0,3,1,0,,0,0,1,0,0,0,,,,0,,chipping nearby
7709,RIE EAKI 1 21,EAME,3,6/25/21,,2021,9:00,"WPT, HKG",,Nestling,0,3,0,0,,0,1,1,0,0,0,,,,0,,day 6 - measure
7710,RIE EAKI 1 21,EAME,4,6/28/21,,2021,5:57,MFM,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,"check, parents not pleased "
7711,RIE EAKI 1 21,EAME,5,6/30/21,,2021,6:22,JNA,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,both parents mobbing
7712,RIE EAKI 1 21,EAME,6,7/1/21,,2021,6:30,JNA,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,parents near
7713,RIE EAKI 1 21,EAME,7,7/2/21,,2021,7:28,TEC,,Fledged,0,3,0,0,,0,0,1,0,0,1,3,,,0,,"parents chipping, 2 force fledged on approach, CUTE"
7617,RIE GRCA 1 21,GRCA,0,6/15/21,,2021,9:20,ESK,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,1,,"saw female brooding, flag weeds labeled"
7618,RIE GRCA 1 21,GRCA,1,6/19/21,,2021,9:21,"ESK, CER",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,1,,mom brooding - day 2
7619,RIE GRCA 1 21,GRCA,2,6/21/21,,2021,6:06,"ESK, JJC, WPT",,Nestling,0,3,0,0,,1,0,1,0,0,0,,,,0,,film - day 4
7620,RIE GRCA 1 21,GRCA,3,6/21/21,,2021,11:00,ESK,,Nestling,0,3,0,0,,1,0,1,0,0,0,,,,1,,pick up camera - day 3
7621,RIE GRCA 1 21,GRCA,4,6/23/21,,2021,6:15,"CER, WPT",,Nestling,0,3,0,0,,1,1,1,0,0,0,,,,1,,film and measure - day 5
7622,RIE GRCA 1 21,GRCA,5,6/23/21,,2021,12:30,WPT,,Nestling,0,3,0,0,,1,1,1,0,0,0,,,,1,,pick up camera and measure
6453,RIE DICK 7 16,DICK,4,6/19/16,1,2016,6:23:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,NEST TILTED AND BROKEN
6491,RIE DICK 8 16,DICK,4,6/14/16,1,2016,12:00:00 AM,,0,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,No time on data sheet
7625,RIE GRSP 1 21 ,GRSP ,0,5/29/21,,2021,9:11,TEC,,Nestling,0,1,0,2,,0,0,1,0,0,0,,,,1,,BHCO? day 1-2? changed to 2 parasite 1 host based on video
7626,RIE GRSP 1 21 ,GRSP ,1,5/30/21,,2021,5:55,ALL,,Nestling,0,1,0,2,,1,0,1,0,0,0,,,,0,,eyes starting to open
7627,RIE GRSP 1 21 ,GRSP ,2,6/1/21,,2021,6:35,WPT,,Nestling,0,1,0,2,,1,0,1,0,0,0,,,,1,,film - female flushed and stay close --- measured on other side but no date
7628,RIE GRSP 1 21 ,GRSP ,3,6/1/21,,2021,11:23,JEM,,Nestling,0,1,0,2,,1,0,1,0,0,0,,,,0,,female nearby - pick up film
6494,RIE DICK 9 16,DICK,2,6/13/16,1,2016,1:55:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,0,0,0,None,NONE,0,1,
7971,235 DICK 1 21,DICK,3,6/11/21,,2021,6:13,HKG,,Dead,0,0,0,0,,0,0,0,0,1,0,0,,,0,,
7412,RIE RWBL 1 21,RWBL,0,5/29/21,,2021,7:13,all,,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,0,,no camera mentioned in comments
7413,RIE RWBL 1 21,RWBL,1,6/1/21,,2021,7:30,WPT,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,take new GPS point
7414,RIE RWBL 1 21,RWBL,2,6/4/21,,2021,8:13,JJC,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,?
7415,RIE RWBL 1 21,RWBL,3,6/5/21,,2021,11:26,"ESK,JNA",,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,"check for hatching, take photo"
7416,RIE RWBL 1 21,RWBL,4,6/6/21,,2021,9:40,WPT,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,male around distress calling
7417,RIE RWBL 1 21,RWBL,5,6/7/21,,2021,6:03,"CER, ESK",,Nestling,1,2,0,0,,0,0,1,0,0,0,,,,0,,"check for hatching, angry chipping male"
7418,RIE RWBL 1 21,RWBL,6,6/8/21,,2021,6:00,JJC,,Nestling,1,2,0,0,,0,0,1,0,0,0,,,,0,,photo 
7419,RIE RWBL 1 21,RWBL,7,6/9/21,,2021,6:13,"JJC, MFM",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,take photo
7420,RIE RWBL 1 21,RWBL,8,6/10/21,,2021,11:11,"JEM, JJC",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,1,,take photo day 3
7421,RIE RWBL 1 21,RWBL,9,6/11/21,,2021,6:03,JJC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,take photo day 4 
7422,RIE RWBL 1 21,RWBL,10,6/12/21,,2021,6:22,JJC,,Nestling,0,3,0,0,,0,1,1,0,0,0,,,,0,,take photo day 5
7423,RIE RWBL 1 21,RWBL,11,6/13/21,,2021,8:30,JJC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,take photo
7424,RIE RWBL 1 21,RWBL,12,6/14/21,,2021,7:54,WPT,,Nestling,0,2,0,0,,0,0,1,0,1,0,,,,0,,male alarm calling closely
7425,RIE RWBL 1 21,RWBL,13,6/15/21,,2021,14:20,WPT,,Nestling,0,2,0,0,,0,0,1,0,0,0,,,,0,,"female and male alarm calls, male mobbing, photographed"
7426,RIE RWBL 1 21,RWBL,14,6/16/21,,2021,9:05,WPT,,Nestling,0,2,0,0,,0,0,1,0,0,0,,,,0,,"photo taken, one male mobbing"
7427,RIE RWBL 1 21,RWBL,15,6/17/21,,2021,13:25,WPT,,Fledged,0,0,0,0,,0,0,1,0,0,1,2,,,0,,"picture (chicks in nearby bush), fledge found, male mobbing vigorously "
7580,RIE RWBL 11 21,RWBL,0,5/31/21,,2021,6:27,"CER, ALL",,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,1,,day 2-3
7581,RIE RWBL 11 21,RWBL,1,6/2/21,,2021,7:07,"HKG, WPT",,Nestling,0,4,0,0,,1,0,1,0,0,0,,,,0,,film? female around
7582,RIE RWBL 11 21,RWBL,2,6/2/21,,2021,11:20,"HKG, WPT",,Nestling,0,4,0,0,,1,0,1,0,0,0,,,,0,,film removed 4-5?
7583,RIE RWBL 11 21,RWBL,3,6/3/21,,2021,11:32,"CER, ESK",,Nestling,0,4,0,0,,0,1,1,0,0,0,,,,0,,measure chicks
7584,RIE RWBL 11 21,RWBL,4,6/5/21,,2021,6:08,"JNA, MFM",,Nestling,0,4,0,0,,1,1,1,0,0,0,,,,0,,measure and film
7585,RIE RWBL 11 21,RWBL,5,6/5/21,,2021,8:30,WPT,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,check fledging still there
7586,RIE RWBL 11 21,RWBL,6,6/7/21,,2021,6:14,HKG,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,check fleging - still there
7587,RIE RWBL 11 21,RWBL,7,6/8/21,,2021,6:12,TEC,,Fledged,0,2,0,0,,0,0,1,0,0,1,4,,,0,,2 fledged?
7550,RIE RWBL 12 21,RWBL,0,6/3/21,,2021,11:56,"JEM, JJC, HKG",,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,1,,needs candle
7551,RIE RWBL 12 21,RWBL,1,6/7/21,,2021,6:16,HKG,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,needs candle
7552,RIE RWBL 12 21,RWBL,2,6/11/21,,2021,7:50,JEM,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,
7553,RIE RWBL 12 21,RWBL,3,6/14/21,,2021,7:37,WPT,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,male alarm calling close by
7735,235 DICK 10 21,DICK ,6,7/9/21,,2021,11:36,CER,,Dead,0,0,0,0,,0,0,0,0,1,0,0,,,0,,
7539,RIE RWBL 13 21,RWBL,0,6/7/21,,2021,6:21,"CER, ESK",,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,"male and female angry chipping, day 2/3"
7540,RIE RWBL 13 21,RWBL,1,6/10/21,,2021,17:00,WPT,,Nestling,0,4,0,0,,0,1,1,0,0,0,,,,0,,"measured, female alarm calling and mobbing"
7541,RIE RWBL 13 21,RWBL,2,6/11/21,,2021,6:03,JEM,,Nestling,0,4,0,0,,1,0,1,0,0,0,,,,0,,film
7542,RIE RWBL 13 21,RWBL,3,6/15/21,,2021,6:02,HKG,,Fledged,0,0,0,0,,0,0,1,0,0,1,,,,0,,"male and female protecting nest area, angry chipping"
7556,RIE RWBL 14 21,RWBL,1,6/8/21,,2021,6:30,TEC,,Nestling,1,4,0,0,,0,0,1,0,0,0,,,,0,,day 2
7557,RIE RWBL 14 21,RWBL,2,6/11/21,,2021,6:05,JEM,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,
7558,RIE RWBL 14 21,RWBL,3,6/15/21,,2021,12:50,"JJC,WPT,JEM",,Nestling,0,4,0,0,,0,1,1,0,0,0,,,,0,,check fledging - one force fledge - says measured on this day 
7559,RIE RWBL 14 21,RWBL,4,6/15/21,,2021,6:18,JNA,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,check fledging - male and female very mad
7555,RIE RWBL 14 21 ,RWBL,0,6/7/21,,2021,7:55,TEC,,Nestling,2,3,0,0,,0,0,1,0,0,0,,,,0,,
7560,RIE RWBL 14 21 ,RWBL,5,6/16/21,,2021,9:32,JJC,,Fledged,0,0,0,0,,0,0,1,0,0,1,4,,,0,,"female alarm calling, male ???"
7548,RIE RWBL 16 21,RWBL,0,6/7/21,,2021,8:17,MFM,,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,
7549,RIE RWBL 16 21,RWBL,1,6/8/21,,2021,6:41,"CER, JJC, ESK",,Fledged,0,0,0,0,,0,0,1,0,0,1,4,,,0,,
7543,RIE RWBL 17 21,RWBL,0,6/7/21,,2021,8:59,HKG,,Nestling,0,1,0,0,,0,0,1,0,0,0,,,,0,,
7544,RIE RWBL 17 21,RWBL,1,6/8/21,,2021,6:30,"CER, JJC, ?",,Nestling,0,1,0,0,,1,0,1,0,0,0,,,,0,,film
7545,RIE RWBL 17 21,RWBL,2,6/11/21,,2021,7:38,JEM,,Nestling,0,1,0,0,,0,0,1,0,0,0,,,,0,,check fledging
7856,235 DICK 14 21,DICK,6,7/14/21,,2021,13:20,JJC,,Dead,0,0,0,0,,0,0,0,0,1,0,0,,,0,,
7939,235 DICK 16 21,DICK,3,7/2/21,,2021,10:47,ESK,,Dead,0,0,1,0,,0,0,0,0,1,0,0,,,0,,
7518,RIE RWBL 18 21,RWBL,0,6/7/21,,2021,11:35,"JEM, CER",,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,0,,male angry chipping
7519,RIE RWBL 18 21,RWBL,1,6/11/21,,2021,6:50,"JEM, JNA",,Nestling,2,2,0,0,,0,0,1,0,0,0,,,,0,,day one photo
7520,RIE RWBL 18 21,RWBL,2,6/12/21,,2021,6:41,"JNA, MFM",,Nestling,1,2,0,0,,0,0,1,0,0,0,,,,0,,take photo
7521,RIE RWBL 18 21,RWBL,3,6/13/21,,2021,8:40,JJC,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,"take photo, got a good camera prospect"
7522,RIE RWBL 18 21,RWBL,4,6/14/21,,2021,7:26,MFM,,Nestling,0,3,0,0,,1,0,1,0,0,0,,,,0,,"film, female chipping, male mobbing"
7523,RIE RWBL 18 21,RWBL,5,6/14/21,,2021,13:13,"JJC, WPT, JEM",,Nestling,0,4,0,0,,0,0,1,0,0,0,,,,0,,"too small to measure, day 4"
