Veg ID,Nest ID,Year,Direction,Distance,CSG,CSG w/FEAR,FEAR,WSG,SDV,FORB,LEGUME,WOOD,BARE,COVLIT,MaxHeight,LITDEPTH,LITDEPTH2,LITDEPTH3,Robel1,Robel2,Robel3,Robel4
305,LEE 11 11,,cup,0,16,,0,63,,38,38,0,16,63,,4.5,,,3,3,2,3
306,LEE 12 11,,N,10,0,,0,38,,16,16,0,38,63,,1.5,,,2,6,1,2
307,LEE 12 11,,E,7,0,,0,63,,16,16,0,16,86,,5.75,,,1,4,4,4
308,LEE 12 11,,S,6,0,,0,63,,16,16,0,16,86,,5.5,,,3,3,6,3
309,LEE 12 11,,W,8,0,,0,86,,16,16,0,0,98,,7.5,,,4,1,3,3
310,LEE 12 11,,N,2,0,,0,63,,16,16,0,0,98,,6,,,4,7,5,4
311,LEE 12 11,,E,3,0,,0,38,,16,38,0,38,63,,2.5,,,4,4,4,3
312,LEE 12 11,,S,1,0,,0,63,,38,16,0,16,86,,7,,,3,6,3,4
313,LEE 12 11,,W,5,0,,0,86,,16,0,16,0,98,,7,,,2,5,16,5
314,LEE 12 11,,cup,0,0,,0,63,,38,16,0,16,86,,3,,,4,8,9,8
324,LEE 13 11,,N,10,0,,0,63,,16,0,0,0,98,,6.75,,,4,4,4,4
325,LEE 13 11,,E,6,3,,3,63,,16,3,0,0,86,,4.25,,,3,5,4,3
326,LEE 13 11,,S,8,3,,3,63,,16,0,16,0,86,,6,,,5,4,5,6
327,LEE 13 11,,W,7,16,,3,38,,16,16,0,0,98,,11.25,,,4,4,4,3
328,LEE 13 11,,N,1,16,,0,38,,16,3,0,0,86,,3,,,4,3,5,4
329,LEE 13 11,,E,5,16,,3,63,,16,0,0,0,86,,6,,,5,4,5,4
330,LEE 13 11,,S,4,16,,16,38,,38,3,0,3,86,,3.5,,,2,4,4,4
331,LEE 13 11,,W,3,3,,3,38,,63,16,0,16,86,,2.5,,,2,2,3,2
332,LEE 13 11,,cup,0,38,,38,16,,3,3,0,0,98,,10.5,,,2,3,5,5
333,LEE 14 11,,N,10,3,,0,63,,16,16,0,16,63,,7,,,1,2,4,4
334,LEE 14 11,,E,6,16,,3,63,,16,16,0,0,98,,7.5,,,2,3,3,1
335,LEE 14 11,,S,7,16,,16,63,,16,3,0,16,86,,5.5,,,3,3,3,4
336,LEE 14 11,,W,9,3,,0,38,,0,16,0,38,38,,0,,,1,1,1,1
337,LEE 14 11,,N,5,16,,0,63,,16,16,0,3,86,,6,,,2,3,2,4
338,LEE 14 11,,E,2,3,,0,63,,16,16,0,3,86,,2.25,,,2,2,2,4
339,LEE 14 11,,S,4,3,,0,16,,16,0,0,0,86,,6.5,,,2,2,2,2
340,LEE 14 11,,W,3,16,,0,38,,16,16,0,38,38,,0.25,,,3,2,1,1
341,LEE 14 11,,cup,0,16,,3,63,,16,16,0,16,16,,0.5,,,2,2,1,3
342,LEE ME 1 11,,N,8,3,,0,86,,16,0,0,0,86,,2.5,,,4,3,5,3
343,LEE ME 1 11,,E,7,3,,0,86,,16,0,0,3,86,,1,,,2,2,2,3
344,LEE ME 1 11,,S,9,3,,0,63,,16,0,3,1,86,,2.75,,,3,4,3,3
345,LEE ME 1 11,,W,6,16,,0,63,,16,0,16,0,86,,2.75,,,4,5,5,5
346,LEE ME 1 11,,N,4,3,,0,63,,38,0,0,0,86,,3.75,,,2,3,7,5
347,LEE ME 1 11,,E,2,16,,0,63,,16,0,0,0,86,,8.5,,,3,4,3,4
348,LEE ME 1 11,,S,3,16,,0,86,,16,0,0,0,86,,6,,,4,2,5,4
349,LEE ME 1 11,,W,5,3,,0,63,,16,0,0,0,98,,5.5,,,6,4,5,5
350,LEE ME 1 11,,cup,0,3,,0,86,,16,0,0,0,98,,11.25,,,5,5,5,5
351,PYN 1 11,,N,6,63,,3,3,,38,38,0,63,3,,0,,,2,1,2,1
352,PYN 1 11,,E,10,63,,63,16,,16,16,0,38,38,,0,,,2,2,3,3
353,PYN 1 11,,S,8,63,,38,16,,38,38,0,38,3,,0,,,2,2,2,1
354,PYN 1 11,,W,7,63,,63,3,,38,16,0,38,3,,0,,,2,2,2,3
355,PYN 1 11,,N,1,63,,63,0,,38,38,0,38,3,,0,,,2,1,2,3
356,PYN 1 11,,E,5,63,,63,16,,16,38,0,16,16,,0,,,2,2,2,2
357,PYN 1 11,,S,2,63,,63,1,,16,38,0,38,16,,0,,,2,2,2,2
358,PYN 1 11,,W,3,63,,63,3,,16,16,3,16,3,,0,,,2,2,2,2
359,PYN 1 11,,cup,0,63,,63,0,,3,63,0,16,16,,0,,,3,3,2,3
360,PYN 2 11,,N,6,63,,3,3,,16,38,0,0,86,,1.75,,,2,2,2,3
361,PYN 2 11,,E,10,38,,16,16,,16,63,0,3,63,,3.75,,,2,3,4,2
362,PYN 2 11,,S,9,38,,38,3,,16,38,0,3,86,,5.25,,,2,3,3,2
363,PYN 2 11,,W,7,63,,63,3,,16,38,0,3,86,,6,,,2,3,3,2
364,PYN 2 11,,N,3,38,,16,3,,16,38,0,3,86,,4.5,,,2,2,5,2
365,PYN 2 11,,E,1,63,,38,0,,16,63,0,0,86,,12,,,4,3,3,2
366,PYN 2 11,,S,5,63,,3,3,,38,16,0,3,86,,3,,,2,2,2,3
367,PYN 2 11,,W,4,63,,63,16,,38,16,0,0,98,,11.5,,,4,3,3,3
368,PYN 2 11,,cup,0,38,,3,0,,16,38,0,3,86,,9,,,2,1,3,3
370,PYN 3 11,,N,6,16,,16,3,,16,16,0,63,16,,3,,,1,1,1,1
371,PYN 3 11,,E,7,16,,0,38,,38,16,0,16,63,,0,,,1,1,1,2
372,PYN 3 11,,S,9,16,,0,16,,16,38,0,38,16,,0,,,2,1,1,2
373,PYN 3 11,,W,8,16,,0,16,,16,38,0,38,38,,2.5,,,1,1,1,1
374,PYN 3 11,,N,4,38,,38,16,,38,16,0,38,38,,1.5,,,1,1,1,2
375,PYN 3 11,,E,2,16,,3,16,,38,16,0,38,38,,1,,,1,1,2,1
376,PYN 3 11,,S,1,38,,3,16,,63,3,0,16,63,,1.5,,,3,3,3,2
377,PYN 3 11,,W,3,16,,16,3,,38,16,0,16,63,,1.5,,,1,2,1,1
378,PYN 3 11,,cup,0,16,,3,38,,38,16,0,38,63,,0,,,1,1,1,2
379,PYN 4 11,,N,7,63,,63,16,,38,16,0,0,86,,11,,,3,3,4,3
380,PYN 4 11,,E,8,86,,86,0,,38,16,0,0,86,,17.5,,,3,5,,5
381,PYN 4 11,,S,9,63,,38,0,,38,16,0,0,86,,4.75,,,3,4,2,3
382,PYN 4 11,,W,6,63,,16,0,,16,38,0,0,86,,10.25,,,3,3,4,4
383,PYN 4 11,,N,2,63,,0,0,,16,38,0,3,86,,5,,,4,2,4,4
384,PYN 4 11,,E,4,38,,3,3,,16,38,0,3,86,,2.5,,,1,1,2,1
385,PYN 4 11,,S,5,63,,3,3,,63,16,0,16,86,,2,,,1,2,1,2
386,PYN 4 11,,W,1,63,,63,0,,63,3,0,0,86,,6,,,5,4,2,4
387,PYN 4 11,,cup,0,63,,16,3,,63,3,0,3,86,,9.75,,,1,2,2,1
388,PYN 5 11,,N,9,38,,16,16,,16,38,0,16,63,,1,,,2,1,1,2
389,PYN 5 11,,E,10,38,,38,16,,38,16,0,16,86,,5,,,2,4,3,1
390,PYN 5 11,,S,8,38,,38,38,,16,16,0,0,98,,6.5,,,2,2,2,3
391,PYN 5 11,,W,8,63,,63,0,,3,16,0,0,98,,7.5,,,2,2,2,2
392,PYN 5 11,,N,1,38,,38,38,,16,38,0,3,86,,3.75,,,2,1,1,2
393,PYN 5 11,,E,5,63,,63,38,,16,16,0,3,86,,5.5,,,2,1,2,2
394,PYN 5 11,,S,2,63,,63,0,,0,16,0,0,98,,3.5,,,2,1,2,2
395,PYN 5 11,,W,3,63,,63,0,,16,38,0,16,86,,6.25,,,3,2,1,2
396,PYN 5 11,,cup,0,63,,63,16,,3,16,0,3,86,,6.5,,,1,1,2,2
397,PYN ME 1 11,,N,6,38,,0,3,,38,3,0,0,86,,7.5,,,4,2,2,3
398,PYN ME 1 11,,E,10,16,,0,38,,16,16,0,0,86,,6.5,,,2,2,3,2
399,PYN ME 1 11,,S,8,63,,0,16,,16,38,0,0,86,,2,,,2,3,3,2
400,PYN ME 1 11,,W,7,63,,0,16,,3,3,0,3,86,,9.25,,,2,3,2,2
401,PYN ME 1 11,,N,1,63,,3,16,,16,16,0,0,86,,8.75,,,2,2,2,2
402,PYN ME 1 11,,E,4,16,,3,63,,16,16,0,0,86,,8.25,,,3,2,3,3
403,PYN ME 1 11,,S,5,38,,0,16,,63,16,0,3,86,,6,,,2,2,3,3
404,PYN ME 1 11,,W,3,63,,3,16,,3,3,0,0,86,,7.75,,,2,2,2,3
405,PYN ME 1 11,,cup,0,63,,16,0,,3,38,0,0,86,,6.5,,,3,2,5,2
406,PYW 1 11,,N,9,38,,16,16,,38,16,0,16,63,,1.75,,,1,2,2,2
407,PYW 1 11,,E,6,63,,63,16,,38,38,0,3,86,,3.5,,,3,2,2,3
408,PYW 1 11,,S,8,38,,16,16,,38,38,0,3,86,,5.75,,,2,3,1,8
409,PYW 1 11,,W,7,38,,3,16,,16,38,0,3,86,,4.5,,,2,2,2,2
410,PYW 1 11,,N,3,38,,16,16,,16,38,0,16,63,,0.5,,,1,2,2,2
411,PYW 1 11,,E,4,63,,63,16,,38,16,0,3,86,,2.75,,,2,2,2,2
412,PYW 1 11,,S,2,63,,38,16,,16,16,0,16,63,,0.25,,,1,3,2,2
413,PYW 1 11,,W,5,63,,63,3,,16,38,0,3,86,,3.25,,,2,2,4,2
414,PYW 1 11,,cup,0,63,,63,38,,16,16,0,3,86,,5.25,,,2,3,3,2
415,PYW 2 11,,N,6,38,,16,16,,38,38,0,16,63,,0,,,2,4,3,2
416,PYW 2 11,,E,8,63,,16,0,,16,38,0,3,86,,6.25,,,4,4,3,4
417,PYW 2 11,,S,7,63,,38,38,,38,38,3,0,86,,9,,,3,4,4,3
418,PYW 2 11,,W,10,63,,63,3,,38,38,3,3,63,,0.5,,,2,2,5,2
419,PYW 2 11,,N,4,63,,3,16,,38,63,0,3,86,,5,,,4,3,2,2
420,PYW 2 11,,E,1,63,,38,16,,38,38,0,3,86,,3.5,,,2,3,2,2
421,PYW 2 11,,S,5,63,,63,3,,16,38,0,3,86,,3.75,,,3,4,4,4
422,PYW 2 11,,W,3,63,,16,3,,38,38,0,16,38,,0,,,1,2,2,2
423,PYW 2 11,,cup,0,63,,16,16,,16,38,0,13,86,,5.25,,,2,2,1,2
424,PYW 3 11,,N,10,16,,3,3,,38,16,0,3,86,,2.25,,,1,1,1,1
425,PYW 3 11,,E,7,63,,38,16,,16,38,0,0,86,,9.5,,,2,2,2,3
426,PYW 3 11,,S,8,63,,63,0,,16,16,3,3,86,,2.5,,,1,1,1,1
427,PYW 3 11,,W,9,16,,16,16,,38,16,0,3,86,,0.5,,,1,2,1,1
428,PYW 3 11,,N,3,16,,16,16,,38,38,0,16,63,,5,,,2,2,1,2
429,PYW 3 11,,E,4,63,,63,3,,16,16,0,0,86,,5.25,,,2,1,2,1
430,PYW 3 11,,S,5,38,,38,16,,16,16,0,3,86,,3,,,1,1,2,2
431,PYW 3 11,,W,2,3,,3,16,,63,16,0,0,86,,4,,,2,2,2,2
432,PYW 3 11,,cup,0,63,,63,3,,16,16,0,0,86,,6.75,,,2,2,2,1
433,PYW 4 11,,N,9,16,,16,16,,38,16,0,16,86,,1.25,,,2,2,2,2
434,PYW 4 11,,E,8,63,,63,16,,63,16,0,0,98,,3.5,,,2,6,2,3
435,PYW 4 11,,S,10,16,,3,38,,63,16,0,3,86,,2.75,,,1,1,2,2
436,PYW 4 11,,W,6,38,,16,16,,63,16,0,3,86,,2,,,2,1,2,2
437,PYW 4 11,,N,3,16,,16,38,,86,16,0,16,86,,3.25,,,1,8,5,2
438,PYW 4 11,,E,4,38,,16,38,,63,16,0,3,86,,1,,,2,2,3,2
439,PYW 4 11,,S,2,16,,3,38,,86,16,0,3,86,,5.5,,,2,2,2,1
440,PYW 4 11,,W,5,16,,16,16,,86,38,0,16,63,,3.5,,,2,2,1,1
441,PYW 4 11,,cup,0,38,,38,38,,63,16,0,0,98,,3.5,,,2,2,3,2
442,PYW 5 11,,N,6,16,,3,16,,16,16,0,63,38,,0,,,1,1,2,1
443,PYW 5 11,,E,7,16,,16,63,,38,16,0,3,86,,11.5,,,3,4,5,6
444,PYW 5 11,,S,8,16,,16,16,,38,16,0,63,16,,0,,,2,1,1,2
445,PYW 5 11,,W,10,38,,38,38,,63,16,0,38,38,,0,,,3,4,2,8
446,PYW 5 11,,N,3,16,,16,16,,16,16,0,63,38,,0.75,,,1,1,1,2
447,PYW 5 11,,E,4,38,,38,38,,38,16,0,3,86,,10,,,9,6,8,5
448,PYW 5 11,,S,1,16,,16,16,,38,16,0,63,38,,0,,,2,2,2,3
449,PYW 5 11,,W,5,3,,0,16,,38,16,0,63,38,,0.75,,,2,1,1,2
450,PYW 5 11,,cup,0,16,,16,38,,16,16,0,16,63,,8.25,,,2,3,3,4
452,PYW ME 1 11,,N,7,38,,38,16,,63,16,1,3,86,,2.5,,,4,2,3,2
453,PYW ME 1 11,,E,10,63,,16,0,,63,38,0,3,86,,3,,,2,2,2,1
454,PYW ME 1 11,,S,8,63,,38,16,,63,38,0,3,86,,5,,,1,2,2,1
455,PYW ME 1 11,,W,6,38,,38,63,,63,38,0,3,86,,8.5,,,2,2,3,2
456,PYW ME 1 11,,N,1,38,,38,38,,63,16,0,3,86,,8,,,2,2,3,2
457,PYW ME 1 11,,E,4,63,,38,0,,63,38,0,3,86,,6.5,,,2,2,2,2
458,PYW ME 1 11,,S,3,38,,16,0,,86,63,0,16,86,,3,,,2,2,2,2
459,PYW ME 1 11,,W,2,38,,16,63,,63,63,0,0,86,,4,,,2,4,2,3
460,PYW ME 1 11,,cup,0,38,,16,63,,86,16,0,0,98,,3.25,,,3,2,2,2
461,PYW ME 2 11,,N,6,63,,16,0,,38,16,0,16,86,,2,,,4,5,2,2
462,PYW ME 2 11,,E,7,38,,38,16,,38,16,0,3,86,,2.5,,,2,2,2,3
463,PYW ME 2 11,,S,8,38,,38,16,,38,16,0,3,86,,5.5,,,5,3,3,4
464,PYW ME 2 11,,W,10,38,,16,16,,38,16,0,0,98,,3,,,4,3,4,2
465,PYW ME 2 11,,N,3,63,,38,0,,38,16,0,3,86,,4.25,,,2,5,2,2
466,PYW ME 2 11,,E,4,38,,16,16,,63,16,0,16,86,,4,,,3,4,5,3
467,PYW ME 2 11,,S,1,38,,38,16,,38,16,0,3,86,,5.5,,,2,2,2,2
468,PYW ME 2 11,,W,5,38,,16,16,,16,16,0,0,98,,5,,,2,2,3,3
469,PYW ME 2 11,,cup,0,63,,38,0,,63,16,0,3,86,,4.5,,,5,3,6,4
470,PYW ME 3 11,,N,7,16,,16,38,,16,38,0,3,86,,6.75,,,2,2,2,2
471,PYW ME 3 11,,E,6,3,,3,16,,38,16,0,16,86,,1.75,,,2,1,1,1
472,PYW ME 3 11,,S,8,16,,0,16,,63,16,0,38,38,,1.5,,,2,2,1,1
473,PYW ME 3 11,,W,10,16,,3,38,,38,16,0,38,38,,2.25,,,5,1,1,2
474,PYW ME 3 11,,N,4,3,,0,16,,38,16,0,16,63,,3,,,2,2,2,3
475,PYW ME 3 11,,E,5,3,,0,16,,38,16,0,16,63,,4.25,,,1,2,1,1
476,PYW ME 3 11,,S,3,3,,0,38,,38,16,0,38,63,,3.75,,,1,1,2,1
477,PYW ME 3 11,,W,1,3,,1,38,,63,16,0,16,63,,0.5,,,2,1,2,2
478,PYW ME 3 11,,cup,0,38,,16,38,,63,16,0,0,86,,5,,,2,2,2,2
479,RIS 1 11,,N,7,63,,38,16,,16,38,0,3,86,,2.75,,,3,4,2,3
480,RIS 1 11,,E,6,38,,0,38,,3,16,0,0,86,,8.25,,,3,2,3,3
481,RIS 1 11,,W,8,38,,38,16,,38,16,3,1,86,,3,,,4,5,4,4
482,RIS 1 11,,N,4,38,,38,6,,38,38,0,3,86,,4.25,,,4,5,2,3
483,RIS 1 11,,E,1,63,,63,16,,38,16,0,0,98,,15.5,,,4,3,5,4
484,RIS 1 11,,S,3,38,,38,38,,16,38,3,3,86,,1,,,3,3,4,4
485,RIS 1 11,,W,2,63,,3,16,,16,16,0,0,86,,2.75,,,3,4,4,4
486,RIS 1 11,,cup,0,38,,3,38,,16,16,0,3,86,,8.5,,,3,3,3,2
487,RIS 1 11,,S,10,16,,16,16,,38,38,0,3,86,,0.75,,,2,3,4,3
488,RIS 2 11,,N,6,63,,38,16,,16,3,3,16,86,,5.5,,,2,3,3,3
489,RIS 2 11,,E,7,63,,3,16,,16,16,0,0,86,,7.5,,,2,3,2,2
490,RIS 2 11,,S,8,63,,16,38,,16,38,0,3,86,,3.5,,,3,2,2,3
491,RIS 2 11,,W,10,63,,38,16,,1,38,0,3,86,,6,,,2,2,1,3
492,RIS 2 11,,N,4,63,,16,3,,16,16,3,3,86,,3,,,4,2,3,2
493,RIS 2 11,,E,5,38,,16,16,,38,16,0,0,86,,6.75,,,999,999,999,999
494,RIS 2 11,,S,1,63,,16,3,,3,16,0,3,86,,3,,,3,3,2,4
495,RIS 2 11,,W,3,63,,63,16,,16,3,0,0,86,,5.75,,,3,4,4,2
496,RIS 2 11,,cup,0,63,,63,16,,16,16,0,0,86,,7.75,,,2,3,4,4
498,RIS 3 11,,N,7,63,,16,3,,16,16,0,16,16,,0,,,2,2,2,3
499,RIS 3 11,,E,8,38,,38,0,,16,16,0,38,16,,0.5,,,2,1,1,2
500,RIS 3 11,,S,6,63,,38,38,,38,3,0,3,63,,1.5,,,4,4,2,4
501,RIS 3 11,,W,9,63,,16,3,,63,16,0,16,38,,0,,,4,4,4,4
502,RIS 3 11,,N,5,86,,16,16,,16,38,0,3,63,,0,,,2,3,4,3
503,RIS 3 11,,E,2,63,,16,16,,16,16,0,38,38,,0.25,,,3,2,3,2
504,RIS 3 11,,S,4,63,,16,16,,16,16,0,16,16,,0,,,3,4,4,2
505,RIS 3 11,,W,3,38,,38,16,,38,38,0,38,38,,0,,,3,4,4,4
507,RIS 3 11,,cup,0,63,,3,3,,38,38,0,16,38,,0,,,3,2,3,3
508,RIS 4 11,,N,6,38,,16,16,,63,16,0,63,16,,0,,,1,2,2,2
509,RIS 4 11,,E,8,16,,16,16,,16,16,0,63,16,,0,,,1,1,1,1
510,RIS 4 11,,S,9,38,,38,16,,16,16,0,38,38,,0,,,1,1,2,1
511,RIS 4 11,,W,7,16,,16,0,,38,16,0,63,16,,0,,,1,2,1,1
512,RIS 4 11,,N,1,38,,38,0,,63,16,0,63,38,,0,,,2,2,1,1
513,RIS 4 11,,E,5,16,,16,38,,63,16,3,38,63,,0,,,1,2,2,3
514,RIS 4 11,,S,3,63,,63,16,,16,16,0,16,63,,0,,,1,1,1,1
515,RIS 4 11,,W,2,38,,38,0,,38,16,0,38,16,,0,,,2,1,2,4
516,RIS 4 11,,cup,0,38,,16,16,,63,16,0,63,16,,0,,,2,1,1,2
517,RIS 5 11,,N,9,63,,38,0,,16,16,0,16,63,,0.75,,,1,1,1,1
518,RIS 5 11,,E,6,38,,16,16,,38,38,0,16,38,,0.5,,,1,1,2,1
519,RIS 5 11,,S,8,38,,38,0,,38,16,0,3,86,,4.5,,,2,3,2,2
520,RIS 5 11,,W,7,16,,16,38,,16,38,0,3,86,,7.5,,,1,2,2,2
521,RIS 5 11,,N,3,16,,3,16,,63,38,0,0,86,,4.5,,,2,2,3,2
522,RIS 5 11,,E,4,16,,3,0,,86,38,0,16,38,,0.25,,,2,2,2,2
523,RIS 5 11,,S,1,63,,63,16,,16,3,0,3,86,,4.75,,,3,2,2,2
524,RIS 5 11,,W,5,3,,3,63,,63,38,0,0,86,,4,,,6,2,4,4
525,RIS 5 11,,cup,0,38,,16,38,,38,16,0,0,86,,10.75,,,2,2,2,2
526,RIS 6 11,,N,10,63,,16,0,,63,38,16,0,98,,8.25,,,4,5,5,5
527,RIS 6 11,,E,9,86,,63,0,,38,16,0,0,98,,6,,,6,5,5,4
528,RIS 6 11,,S,8,63,,63,0,,16,16,16,0,98,,2.5,,,4,3,5,3
529,RIS 6 11,,W,7,63,,38,0,,63,16,0,0,98,,2,,,4,2,3,2
530,RIS 6 11,,N,2,63,,63,0,,63,16,0,16,86,,1.25,,,2,4,6,6
531,RIS 6 11,,E,3,63,,63,3,,38,38,0,0,98,,2.75,,,4,3,3,3
532,RIS 6 11,,S,5,86,,63,0,,16,0,0,0,98,,6.25,,,3,3,3,4
533,RIS 6 11,,W,4,63,,38,16,,16,16,0,16,63,,0.5,,,5,2,3,2
534,RIS 6 11,,cup,0,63,,63,0,,38,38,0,0,98,,4,,,2,2,2,3
535,RIS 7 11,,N,7,0,,0,63,,16,16,0,3,86,,2.25,,,2,3,2,2
536,RIS 7 11,,E,8,16,,0,16,,38,16,0,3,86,,0.25,,,4,1,2,2
537,RIS 7 11,,S,10,16,,0,16,,38,38,0,16,63,,0,,,2,2,2,2
538,RIS 7 11,,W,6,38,,0,38,,16,16,0,0,86,,3.25,,,3,3,2,3
539,RIS 7 11,,N,2,3,,3,63,,16,16,0,0,86,,2.5,,,2,4,6,2
540,RIS 7 11,,E,4,16,,0,38,,16,38,0,3,86,,6.75,,,2,4,2,2
541,RIS 7 11,,S,3,16,,3,16,,3,38,0,3,86,,3.25,,,2,3,2,3
542,RIS 7 11,,W,5,3,,0,63,,38,16,0,3,86,,5.75,,,3,3,2,2
543,RIS 7 11,,cup,0,16,,16,38,,16,38,0,3,86,,0.75,,,2,2,3,4
544,RIS 8 11,,N,9,16,,0,63,,16,38,0,3,86,,4.5,,,2,2,2,2
545,RIS 8 11,,E,6,16,,0,63,,16,16,0,3,86,,8,,,4,2,3,2
546,RIS 8 11,,S,8,3,,0,63,,38,16,0,16,86,,8.5,,,2,4,3,5
547,RIS 8 11,,W,7,3,,1,63,,38,3,16,3,86,,11,,,3,4,3,5
548,RIS 8 11,,N,5,16,,0,63,,16,38,0,0,86,,6,,,3,3,3,3
549,RIS 8 11,,E,2,3,,0,38,,16,38,0,16,86,,2.75,,,1,1,2,1
550,RIS 8 11,,S,4,3,,0,63,,16,16,0,3,86,,7.75,,,2,2,3,2
551,RIS 8 11,,W,3,3,,0,86,,16,3,0,0,98,,12.5,,,3,4,3,4
552,RIS 8 11,,cup,0,3,,0,38,,16,3,0,3,86,,4.25,,,2,2,2,2
553,RIS 9 11,,N,8,63,,16,38,,38,3,0,63,16,,0.5,,,3,2,2,2
554,RIS 9 11,,E,6,63,,38,38,,63,38,0,63,16,,0,,,1,2,3,4
555,RIS 9 11,,S,7,63,,63,38,,63,38,0,63,38,,0,,,5,3,5,5
556,RIS 9 11,,W,9,38,,38,38,,63,38,0,38,38,,0,,,3,3,4,4
557,RIS 9 11,,N,1,63,,63,16,,63,16,0,63,38,,0,,,4,2,2,2
558,RIS 9 11,,E,5,63,,63,16,,38,38,0,63,16,,0,,,2,3,4,4
559,RIS 9 11,,S,2,63,,63,16,,63,38,0,38,38,,0,,,4,2,4,5
560,RIS 9 11,,W,3,63,,38,38,,16,16,0,63,16,,0.5,,,2,4,4,3
561,RIS 9 11,,cup,0,63,,63,16,,38,38,0,38,63,,0.5,,,2,2,2,2
562,RIS 10 11,,N,6,63,,16,0,,16,16,0,0,98,,4,,,4,2,5,3
563,RIS 10 11,,E,9,86,,63,0,,38,38,0,0,98,,4,,,4,6,5,2
564,RIS 10 11,,S,7,63,,38,0,,38,16,0,16,86,,3,,,3,2,3,3
565,RIS 10 11,,W,8,38,,38,0,,38,16,0,63,38,,0,,,2,2,1,2
566,RIS 10 11,,N,4,38,,38,0,,38,16,0,16,63,,1,,,3,3,3,3
567,RIS 10 11,,E,2,38,,38,16,,38,16,0,38,38,,0,,,3,1,3,4
568,RIS 10 11,,S,3,38,,16,16,,38,16,0,38,63,,2,,,1,3,2,2
569,RIS 10 11,,W,5,63,,63,0,,63,16,0,16,86,,2,,,2,4,3,3
570,RIS 10 11,,cup,0,16,,16,38,,63,38,0,16,86,,4.5,,,1,3,2,2
572,RIS 11 11,,N,9,63,,63,16,,16,16,0,3,86,,4.25,,,5,4,5,5
573,RIS 11 11,,E,10,63,,63,38,,38,3,0,3,86,,5.75,,,6,6,7,6
574,RIS 11 11,,S,6,38,,38,38,,38,16,0,3,86,,4,,,4,6,6,6
575,RIS 11 11,,W,8,16,,16,63,,38,16,0,3,86,,1.5,,,3,3,2,2
576,RIS 11 11,,N,1,38,,38,16,,38,16,0,0,98,,7,,,5,4,3,3
577,RIS 11 11,,E,5,63,,63,16,,38,16,0,0,98,,5,,,6,6,5,6
578,RIS 11 11,,S,2,63,,63,38,,38,16,0,16,86,,2.5,,,3,6,4,5
579,RIS 11 11,,W,3,63,,63,38,,38,16,0,0,98,,4,,,5,5,5,3
580,RIS 11 11,,cup,0,63,,63,16,,38,16,0,3,86,,6.5,,,4,3,3,2
581,RIS 12 11,,N,10,38,,38,16,,38,16,16,0,98,,4.75,,,2,4,5,6
582,RIS 12 11,,E,8,63,,63,16,,38,16,0,0,98,,6.5,,,2,4,5,3
583,RIS 12 11,,S,7,63,,38,3,,38,16,0,3,86,,3,,,6,7,5,6
584,RIS 12 11,,W,6,63,,16,16,,38,16,0,0,98,,5.25,,,4,4,3,4
585,RIS 12 11,,N,2,63,,63,16,,38,16,0,0,38,,3.25,,,6,4,4,4
586,RIS 12 11,,E,3,86,,86,16,,16,16,0,0,98,,4,,,3,2,4,3
587,RIS 12 11,,S,5,38,,16,16,,63,38,0,3,86,,3.25,,,3,4,6,5
588,RIS 12 11,,W,4,63,,63,16,,38,38,0,0,98,,6,,,4,7,8,6
589,RIS 12 11,,cup,0,63,,63,16,,38,16,0,0,98,,2.25,,,1,3,4,4
590,RIS 13 11,,N,9,63,,38,0,,63,3,0,16,63,,9,,,2,2,2,2
591,RIS 13 11,,E,10,63,,63,0,,63,16,0,38,63,,0,,,3,2,3,2
592,RIS 13 11,,S,6,86,,63,0,,38,16,0,0,98,,4.75,,,3,2,3,2
593,RIS 13 11,,W,8,38,,16,0,,16,16,0,38,63,,0.5,,,2,1,1,1
594,RIS 13 11,,N,1,16,,3,0,,86,16,0,63,16,,0,,,2,3,2,3
595,RIS 13 11,,E,5,38,,38,0,,16,0,0,38,38,,0,,,1,1,1,1
596,RIS 13 11,,S,3,86,,86,0,,38,16,0,0,98,,0.25,,,1,2,2,1
597,RIS 13 11,,W,4,63,,63,0,,63,16,0,16,86,,5.5,,,2,3,3,3
598,RIS 13 11,,cup,0,63,,63,0,,38,16,0,16,63,,1,,,2,1,1,1
599,RIS ME 1 11,,N,4,63,,16,3,,38,38,0,0,86,,8.75,,,5,6,5,4
600,RIS ME 1 11,,E,5,63,,0,3,,63,16,0,3,86,,7.25,,,2,2,5,3
601,RIS ME 1 11,,S,3,63,,16,0,,38,38,16,0,98,,9.25,,,4,10,4,5
602,RIS ME 1 11,,W,2,63,,38,0,,16,38,0,3,86,,8.5,,,5,4,3,3
603,RIS ME 1 11,,N,10,63,,38,0,,38,16,0,3,86,,5,,,4,2,2,2
604,RIS ME 1 11,,E,9,38,,16,0,,16,38,0,38,63,,1.75,,,2,1,2,1
605,RIS ME 1 11,,S,7,63,,38,3,,38,38,0,0,86,,2.25,,,2,5,2,8
606,RIS ME 1 11,,W,8,63,,38,3,,16,38,0,0,86,,6.75,,,5,5,5,4
607,RIS ME 1 11,,cup,0,63,,0,3,,16,38,0,3,86,,3.25,,,3,3,4,3
608,RIS ME 2 11,,N,6,63,,63,0,,63,16,0,1,86,,9.75,,,4,5,5,6
